Country,Year,GDPWorld
Portugal,1/01/1992 0:00,0.453
Portugal,1/01/1993 0:00,0.441
Portugal,1/01/1994 0:00,0.433
Portugal,1/01/1995 0:00,0.428
Portugal,1/01/1996 0:00,0.427
Portugal,1/01/1997 0:00,0.428
Portugal,1/01/1998 0:00,0.439
Portugal,1/01/1999 0:00,0.441
Portugal,1/01/2000 0:00,0.438
Portugal,1/01/2001 0:00,0.437
Portugal,1/01/2002 0:00,0.428
Portugal,1/01/2003 0:00,0.409
Portugal,1/01/2004 0:00,0.394
Portugal,1/01/2005 0:00,0.378
Portugal,1/01/2006 0:00,0.365
Portugal,1/01/2007 0:00,0.355
Portugal,1/01/2008 0:00,0.346
Portugal,1/01/2009 0:00,0.338
Portugal,1/01/2010 0:00,0.328
Portugal,1/01/2011 0:00,0.313
Qatar,1/01/1990 0:00,0.061
Qatar,1/01/1991 0:00,0.059
Qatar,1/01/1992 0:00,0.06
Qatar,1/01/1993 0:00,0.058
Qatar,1/01/1994 0:00,0.057
Qatar,1/01/1995 0:00,0.056
Qatar,1/01/1996 0:00,0.056
Qatar,1/01/1997 0:00,0.07
Qatar,1/01/1998 0:00,0.076
Qatar,1/01/1999 0:00,0.077
Qatar,1/01/2000 0:00,0.079
Qatar,1/01/2001 0:00,0.081
Qatar,1/01/2002 0:00,0.084
Qatar,1/01/2003 0:00,0.084
Qatar,1/01/2004 0:00,0.096
Qatar,1/01/2005 0:00,0.102
Qatar,1/01/2006 0:00,0.123
Qatar,1/01/2007 0:00,0.138
Qatar,1/01/2008 0:00,0.158
Qatar,1/01/2009 0:00,0.178
Qatar,1/01/2010 0:00,0.198
Qatar,1/01/2011 0:00,0.216
Romania,1/01/1990 0:00,0.554
Romania,1/01/1991 0:00,0.472
Romania,1/01/1992 0:00,0.393
Romania,1/01/1993 0:00,0.39
Romania,1/01/1994 0:00,0.393
Romania,1/01/1995 0:00,0.406
Romania,1/01/1996 0:00,0.407
Romania,1/01/1997 0:00,0.367
Romania,1/01/1998 0:00,0.341
Romania,1/01/1999 0:00,0.325
Romania,1/01/2000 0:00,0.32
Romania,1/01/2001 0:00,0.331
Romania,1/01/2002 0:00,0.338
Romania,1/01/2003 0:00,0.343
Romania,1/01/2004 0:00,0.355
Romania,1/01/2005 0:00,0.353
Romania,1/01/2006 0:00,0.362
Romania,1/01/2007 0:00,0.366
Romania,1/01/2008 0:00,0.383
Romania,1/01/2009 0:00,0.36
Romania,1/01/2010 0:00,0.339
Romania,1/01/2011 0:00,0.334
Russia,1/01/1992 0:00,4.152
Russia,1/01/1993 0:00,3.714
Russia,1/01/1994 0:00,3.142
Russia,1/01/1995 0:00,2.906
Russia,1/01/1996 0:00,2.701
Russia,1/01/1997 0:00,2.629
Russia,1/01/1998 0:00,2.426
Russia,1/01/1999 0:00,2.491
Russia,1/01/2000 0:00,2.618
Russia,1/01/2001 0:00,2.691
Russia,1/01/2002 0:00,2.743
Russia,1/01/2003 0:00,2.835
Russia,1/01/2004 0:00,2.894
Russia,1/01/2005 0:00,2.943
Russia,1/01/2006 0:00,3.028
Russia,1/01/2007 0:00,3.124
Russia,1/01/2008 0:00,3.205
Russia,1/01/2009 0:00,2.975
Russia,1/01/2010 0:00,2.959
Russia,1/01/2011 0:00,2.977
Rwanda,1/01/1990 0:00,0.015
Rwanda,1/01/1991 0:00,0.014
Rwanda,1/01/1992 0:00,0.014
Rwanda,1/01/1993 0:00,0.012
Rwanda,1/01/1994 0:00,0.007
Rwanda,1/01/1995 0:00,0.008
Rwanda,1/01/1996 0:00,0.009
Rwanda,1/01/1997 0:00,0.01
Rwanda,1/01/1998 0:00,0.01
Rwanda,1/01/1999 0:00,0.01
Rwanda,1/01/2000 0:00,0.011
Rwanda,1/01/2001 0:00,0.011
Rwanda,1/01/2002 0:00,0.012
Rwanda,1/01/2003 0:00,0.012
Rwanda,1/01/2004 0:00,0.013
Rwanda,1/01/2005 0:00,0.013
Rwanda,1/01/2006 0:00,0.014
Rwanda,1/01/2007 0:00,0.014
Rwanda,1/01/2008 0:00,0.015
Rwanda,1/01/2009 0:00,0.017
Rwanda,1/01/2010 0:00,0.017
Rwanda,1/01/2011 0:00,0.018
Samoa,1/01/1990 0:00,0.002
Samoa,1/01/1991 0:00,0.002
Samoa,1/01/1992 0:00,0.001
Samoa,1/01/1993 0:00,0.001
Samoa,1/01/1994 0:00,0.001
Samoa,1/01/1995 0:00,0.002
Samoa,1/01/1996 0:00,0.002
Samoa,1/01/1997 0:00,0.002
Samoa,1/01/1998 0:00,0.002
Samoa,1/01/1999 0:00,0.001
Samoa,1/01/2000 0:00,0.001
Samoa,1/01/2001 0:00,0.002
Samoa,1/01/2002 0:00,0.002
Samoa,1/01/2003 0:00,0.002
Samoa,1/01/2004 0:00,0.002
Samoa,1/01/2005 0:00,0.002
Samoa,1/01/2006 0:00,0.002
Samoa,1/01/2007 0:00,0.001
Samoa,1/01/2008 0:00,0.002
Samoa,1/01/2009 0:00,0.001
Samoa,1/01/2010 0:00,0.001
Samoa,1/01/2011 0:00,0.001
San Marino,1/01/1997 0:00,0.003
San Marino,1/01/1998 0:00,0.003
San Marino,1/01/1999 0:00,0.003
San Marino,1/01/2000 0:00,0.003
San Marino,1/01/2001 0:00,0.003
San Marino,1/01/2002 0:00,0.003
San Marino,1/01/2003 0:00,0.003
San Marino,1/01/2004 0:00,0.003
San Marino,1/01/2005 0:00,0.003
San Marino,1/01/2006 0:00,0.002
San Marino,1/01/2007 0:00,0.003
San Marino,1/01/2008 0:00,0.003
San Marino,1/01/2009 0:00,0.002
San Marino,1/01/2010 0:00,0.002
San Marino,1/01/2011 0:00,0.002
Saudi Arabia,1/01/1990 0:00,0.958
Saudi Arabia,1/01/1991 0:00,1.024
Saudi Arabia,1/01/1992 0:00,0.976
Saudi Arabia,1/01/1993 0:00,0.957
Saudi Arabia,1/01/1994 0:00,0.933
Saudi Arabia,1/01/1995 0:00,0.902
Saudi Arabia,1/01/1996 0:00,0.899
Saudi Arabia,1/01/1997 0:00,0.885
Saudi Arabia,1/01/1998 0:00,0.888
Saudi Arabia,1/01/1999 0:00,0.851
Saudi Arabia,1/01/2000 0:00,0.852
Saudi Arabia,1/01/2001 0:00,0.838
Saudi Arabia,1/01/2002 0:00,0.817
Saudi Arabia,1/01/2003 0:00,0.847
Saudi Arabia,1/01/2004 0:00,0.849
Saudi Arabia,1/01/2005 0:00,0.886
Saudi Arabia,1/01/2006 0:00,0.89
Saudi Arabia,1/01/2007 0:00,0.897
Saudi Arabia,1/01/2008 0:00,0.948
Saudi Arabia,1/01/2009 0:00,0.972
Saudi Arabia,1/01/2010 0:00,0.994
Saudi Arabia,1/01/2011 0:00,1.041
Senegal,1/01/1990 0:00,0.033
Senegal,1/01/1991 0:00,0.034
Senegal,1/01/1992 0:00,0.031
Senegal,1/01/1993 0:00,0.031
Senegal,1/01/1994 0:00,0.03
Senegal,1/01/1995 0:00,0.03
Senegal,1/01/1996 0:00,0.03
Senegal,1/01/1997 0:00,0.029
Senegal,1/01/1998 0:00,0.03
Senegal,1/01/1999 0:00,0.031
Senegal,1/01/2000 0:00,0.031
Senegal,1/01/2001 0:00,0.031
Senegal,1/01/2002 0:00,0.031
Senegal,1/01/2003 0:00,0.032
Senegal,1/01/2004 0:00,0.031
Senegal,1/01/2005 0:00,0.032
Senegal,1/01/2006 0:00,0.031
Senegal,1/01/2007 0:00,0.031
Senegal,1/01/2008 0:00,0.031
Senegal,1/01/2009 0:00,0.032
Senegal,1/01/2010 0:00,0.032
Senegal,1/01/2011 0:00,0.031
Serbia,1/01/2006 0:00,0.106
Serbia,1/01/2007 0:00,0.106
Serbia,1/01/2008 0:00,0.107
Serbia,1/01/2009 0:00,0.104
Serbia,1/01/2010 0:00,0.1
Serbia,1/01/2011 0:00,0.098
Seychelles,1/01/1990 0:00,0.003
Seychelles,1/01/1991 0:00,0.003
Seychelles,1/01/1992 0:00,0.002
Seychelles,1/01/1993 0:00,0.003
Seychelles,1/01/1994 0:00,0.002
Seychelles,1/01/1995 0:00,0.002
Seychelles,1/01/1996 0:00,0.003
Seychelles,1/01/1997 0:00,0.003
Seychelles,1/01/1998 0:00,0.003
Seychelles,1/01/1999 0:00,0.003
Seychelles,1/01/2000 0:00,0.003
Seychelles,1/01/2001 0:00,0.003
Seychelles,1/01/2002 0:00,0.003
Seychelles,1/01/2003 0:00,0.002
Seychelles,1/01/2004 0:00,0.003
Seychelles,1/01/2005 0:00,0.003
Seychelles,1/01/2006 0:00,0.003
Seychelles,1/01/2007 0:00,0.003
Seychelles,1/01/2008 0:00,0.003
Seychelles,1/01/2009 0:00,0.003
Seychelles,1/01/2010 0:00,0.003
Seychelles,1/01/2011 0:00,0.003
Sierra Leone,1/01/1990 0:00,0.016
Sierra Leone,1/01/1991 0:00,0.015
Sierra Leone,1/01/1992 0:00,0.012
Sierra Leone,1/01/1993 0:00,0.012
Sierra Leone,1/01/1994 0:00,0.012
Sierra Leone,1/01/1995 0:00,0.01
Sierra Leone,1/01/1996 0:00,0.008
Sierra Leone,1/01/1997 0:00,0.006
Sierra Leone,1/01/1998 0:00,0.006
Sierra Leone,1/01/1999 0:00,0.005
Sierra Leone,1/01/2000 0:00,0.005
Sierra Leone,1/01/2001 0:00,0.006
Sierra Leone,1/01/2002 0:00,0.007
Sierra Leone,1/01/2003 0:00,0.008
Sierra Leone,1/01/2004 0:00,0.007
Sierra Leone,1/01/2005 0:00,0.008
Sierra Leone,1/01/2006 0:00,0.008
Sierra Leone,1/01/2007 0:00,0.008
Sierra Leone,1/01/2008 0:00,0.008
Sierra Leone,1/01/2009 0:00,0.008
Sierra Leone,1/01/2010 0:00,0.008
Sierra Leone,1/01/2011 0:00,0.009
Singapore,1/01/1990 0:00,0.23
Singapore,1/01/1991 0:00,0.24
Singapore,1/01/1992 0:00,0.234
Singapore,1/01/1993 0:00,0.255
Singapore,1/01/1994 0:00,0.274
Singapore,1/01/1995 0:00,0.283
Singapore,1/01/1996 0:00,0.294
Singapore,1/01/1997 0:00,0.306
Singapore,1/01/1998 0:00,0.292
Singapore,1/01/1999 0:00,0.299
Singapore,1/01/2000 0:00,0.312
Singapore,1/01/2001 0:00,0.302
Singapore,1/01/2002 0:00,0.306
Singapore,1/01/2003 0:00,0.308
Singapore,1/01/2004 0:00,0.322
Singapore,1/01/2005 0:00,0.336
Singapore,1/01/2006 0:00,0.348
Singapore,1/01/2007 0:00,0.36
Singapore,1/01/2008 0:00,0.358
Singapore,1/01/2009 0:00,0.358
Singapore,1/01/2010 0:00,0.392
Singapore,1/01/2011 0:00,0.401
Slovakia,1/01/1993 0:00,0.135
Slovakia,1/01/1994 0:00,0.139
Slovakia,1/01/1995 0:00,0.144
Slovakia,1/01/1996 0:00,0.149
Slovakia,1/01/1997 0:00,0.149
Slovakia,1/01/1998 0:00,0.152
Slovakia,1/01/1999 0:00,0.146
Slovakia,1/01/2000 0:00,0.142
Slovakia,1/01/2001 0:00,0.144
Slovakia,1/01/2002 0:00,0.146
Slovakia,1/01/2003 0:00,0.147
Slovakia,1/01/2004 0:00,0.147
Slovakia,1/01/2005 0:00,0.15
Slovakia,1/01/2006 0:00,0.154
Slovakia,1/01/2007 0:00,0.162
Slovakia,1/01/2008 0:00,0.167
Slovakia,1/01/2009 0:00,0.16
Slovakia,1/01/2010 0:00,0.159
Slovakia,1/01/2011 0:00,0.158
Slovenia,1/01/1992 0:00,0.077
Slovenia,1/01/1993 0:00,0.077
Slovenia,1/01/1994 0:00,0.079
Slovenia,1/01/1995 0:00,0.079
Slovenia,1/01/1996 0:00,0.079
Slovenia,1/01/1997 0:00,0.08
Slovenia,1/01/1998 0:00,0.08
Slovenia,1/01/1999 0:00,0.082
Slovenia,1/01/2000 0:00,0.081
Slovenia,1/01/2001 0:00,0.082
Slovenia,1/01/2002 0:00,0.083
Slovenia,1/01/2003 0:00,0.082
Slovenia,1/01/2004 0:00,0.082
Slovenia,1/01/2005 0:00,0.081
Slovenia,1/01/2006 0:00,0.082
Slovenia,1/01/2007 0:00,0.083
Slovenia,1/01/2008 0:00,0.084
Slovenia,1/01/2009 0:00,0.078
Slovenia,1/01/2010 0:00,0.075
Slovenia,1/01/2011 0:00,0.073
Solomon Islands,1/01/1990 0:00,0.002
Solomon Islands,1/01/1991 0:00,0.002
Solomon Islands,1/01/1992 0:00,0.003
Solomon Islands,1/01/1993 0:00,0.003
Solomon Islands,1/01/1994 0:00,0.003
Solomon Islands,1/01/1995 0:00,0.003
Solomon Islands,1/01/1996 0:00,0.003
Solomon Islands,1/01/1997 0:00,0.003
Solomon Islands,1/01/1998 0:00,0.003
Solomon Islands,1/01/1999 0:00,0.003
Solomon Islands,1/01/2000 0:00,0.002
Solomon Islands,1/01/2001 0:00,0.002
Solomon Islands,1/01/2002 0:00,0.002
Solomon Islands,1/01/2003 0:00,0.002
Solomon Islands,1/01/2004 0:00,0.002
Solomon Islands,1/01/2005 0:00,0.002
Solomon Islands,1/01/2006 0:00,0.002
Solomon Islands,1/01/2007 0:00,0.002
Solomon Islands,1/01/2008 0:00,0.002
Solomon Islands,1/01/2009 0:00,0.002
Solomon Islands,1/01/2010 0:00,0.002
Solomon Islands,1/01/2011 0:00,0.002
South Africa,1/01/1990 0:00,0.848
South Africa,1/01/1991 0:00,0.823
South Africa,1/01/1992 0:00,0.733
South Africa,1/01/1993 0:00,0.727
South Africa,1/01/1994 0:00,0.728
South Africa,1/01/1995 0:00,0.724
South Africa,1/01/1996 0:00,0.728
South Africa,1/01/1997 0:00,0.717
South Africa,1/01/1998 0:00,0.703
South Africa,1/01/1999 0:00,0.695
South Africa,1/01/2000 0:00,0.691
South Africa,1/01/2001 0:00,0.694
South Africa,1/01/2002 0:00,0.7
South Africa,1/01/2003 0:00,0.695
South Africa,1/01/2004 0:00,0.695
South Africa,1/01/2005 0:00,0.704
South Africa,1/01/2006 0:00,0.707
South Africa,1/01/2007 0:00,0.709
South Africa,1/01/2008 0:00,0.717
South Africa,1/01/2009 0:00,0.71
South Africa,1/01/2010 0:00,0.697
South Africa,1/01/2011 0:00,0.697
Spain,1/01/1990 0:00,2.325
Spain,1/01/1991 0:00,2.336
Spain,1/01/1992 0:00,2.146
Spain,1/01/1993 0:00,2.075
Spain,1/01/1994 0:00,2.058
Spain,1/01/1995 0:00,2.066
Spain,1/01/1996 0:00,2.041
Spain,1/01/1997 0:00,2.035
Spain,1/01/1998 0:00,2.073
Spain,1/01/1999 0:00,2.096
Spain,1/01/2000 0:00,2.103
Spain,1/01/2001 0:00,2.133
Spain,1/01/2002 0:00,2.132
Spain,1/01/2003 0:00,2.117
Spain,1/01/2004 0:00,2.079
Spain,1/01/2005 0:00,2.055
Spain,1/01/2006 0:00,2.034
Spain,1/01/2007 0:00,2.001
Spain,1/01/2008 0:00,1.968
Spain,1/01/2009 0:00,1.905
Spain,1/01/2010 0:00,1.81
Spain,1/01/2011 0:00,1.747
Sri Lanka,1/01/1990 0:00,0.106
Sri Lanka,1/01/1991 0:00,0.112
Sri Lanka,1/01/1992 0:00,0.106
Sri Lanka,1/01/1993 0:00,0.109
Sri Lanka,1/01/1994 0:00,0.113
Sri Lanka,1/01/1995 0:00,0.115
Sri Lanka,1/01/1996 0:00,0.117
Sri Lanka,1/01/1997 0:00,0.119
Sri Lanka,1/01/1998 0:00,0.117
Sri Lanka,1/01/1999 0:00,0.122
Sri Lanka,1/01/2000 0:00,0.124
Sri Lanka,1/01/2001 0:00,0.119
Sri Lanka,1/01/2002 0:00,0.116
Sri Lanka,1/01/2003 0:00,0.119
Sri Lanka,1/01/2004 0:00,0.119
Sri Lanka,1/01/2005 0:00,0.121
Sri Lanka,1/01/2006 0:00,0.124
Sri Lanka,1/01/2007 0:00,0.126
Sri Lanka,1/01/2008 0:00,0.13
Sri Lanka,1/01/2009 0:00,0.135
Sri Lanka,1/01/2010 0:00,0.139
Sri Lanka,1/01/2011 0:00,0.145
St Kitts and Nevis,1/01/1990 0:00,0.001
St Kitts and Nevis,1/01/1991 0:00,0.001
St Kitts and Nevis,1/01/1992 0:00,0.001
St Kitts and Nevis,1/01/1993 0:00,0.001
St Kitts and Nevis,1/01/1994 0:00,0.001
St Kitts and Nevis,1/01/1995 0:00,0.001
St Kitts and Nevis,1/01/1996 0:00,0.001
St Kitts and Nevis,1/01/1997 0:00,0.001
St Kitts and Nevis,1/01/1998 0:00,0.001
St Kitts and Nevis,1/01/1999 0:00,0.001
St Kitts and Nevis,1/01/2000 0:00,0.001
St Kitts and Nevis,1/01/2001 0:00,0.002
St Kitts and Nevis,1/01/2002 0:00,0.001
St Kitts and Nevis,1/01/2003 0:00,0.001
St Kitts and Nevis,1/01/2004 0:00,0.001
St Kitts and Nevis,1/01/2005 0:00,0.001
St Kitts and Nevis,1/01/2006 0:00,0.001
St Kitts and Nevis,1/01/2007 0:00,0.001
St Kitts and Nevis,1/01/2008 0:00,0.001
St Kitts and Nevis,1/01/2009 0:00,0.001
St Kitts and Nevis,1/01/2010 0:00,0.001
St Kitts and Nevis,1/01/2011 0:00,0.001
St Lucia,1/01/1990 0:00,0.003
St Lucia,1/01/1991 0:00,0.003
St Lucia,1/01/1992 0:00,0.003
St Lucia,1/01/1993 0:00,0.003
St Lucia,1/01/1994 0:00,0.003
St Lucia,1/01/1995 0:00,0.003
St Lucia,1/01/1996 0:00,0.003
St Lucia,1/01/1997 0:00,0.003
St Lucia,1/01/1998 0:00,0.003
St Lucia,1/01/1999 0:00,0.003
St Lucia,1/01/2000 0:00,0.003
St Lucia,1/01/2001 0:00,0.003
St Lucia,1/01/2002 0:00,0.003
St Lucia,1/01/2003 0:00,0.003
St Lucia,1/01/2004 0:00,0.003
St Lucia,1/01/2005 0:00,0.003
St Lucia,1/01/2006 0:00,0.003
St Lucia,1/01/2007 0:00,0.003
St Lucia,1/01/2008 0:00,0.003
St Lucia,1/01/2009 0:00,0.003
St Lucia,1/01/2010 0:00,0.003
St Lucia,1/01/2011 0:00,0.003
St Vincent and the Grenadines,1/01/1990 0:00,0.002
St Vincent and the Grenadines,1/01/1991 0:00,0.002
St Vincent and the Grenadines,1/01/1992 0:00,0.002
St Vincent and the Grenadines,1/01/1993 0:00,0.002
St Vincent and the Grenadines,1/01/1994 0:00,0.002
St Vincent and the Grenadines,1/01/1995 0:00,0.002
St Vincent and the Grenadines,1/01/1996 0:00,0.002
St Vincent and the Grenadines,1/01/1997 0:00,0.002
St Vincent and the Grenadines,1/01/1998 0:00,0.002
St Vincent and the Grenadines,1/01/1999 0:00,0.002
St Vincent and the Grenadines,1/01/2000 0:00,0.002
St Vincent and the Grenadines,1/01/2001 0:00,0.002
St Vincent and the Grenadines,1/01/2002 0:00,0.002
St Vincent and the Grenadines,1/01/2003 0:00,0.002
St Vincent and the Grenadines,1/01/2004 0:00,0.002
St Vincent and the Grenadines,1/01/2005 0:00,0.002
St Vincent and the Grenadines,1/01/2006 0:00,0.002
St Vincent and the Grenadines,1/01/2007 0:00,0.002
St Vincent and the Grenadines,1/01/2008 0:00,0.002
St Vincent and the Grenadines,1/01/2009 0:00,0.002
St Vincent and the Grenadines,1/01/2010 0:00,0.002
St Vincent and the Grenadines,1/01/2011 0:00,0.002
Sudan,1/01/1990 0:00,0.036
Sudan,1/01/1991 0:00,0.039
Sudan,1/01/1992 0:00,0.034
Sudan,1/01/1993 0:00,0.036
Sudan,1/01/1994 0:00,0.035
Sudan,1/01/1995 0:00,0.035
Sudan,1/01/1996 0:00,0.036
Sudan,1/01/1997 0:00,0.056
Sudan,1/01/1998 0:00,0.067
Sudan,1/01/1999 0:00,0.079
Sudan,1/01/2000 0:00,0.093
Sudan,1/01/2001 0:00,0.098
Sudan,1/01/2002 0:00,0.101
Sudan,1/01/2003 0:00,0.105
Sudan,1/01/2004 0:00,0.105
Sudan,1/01/2005 0:00,0.104
Sudan,1/01/2006 0:00,0.108
Sudan,1/01/2007 0:00,0.111
Sudan,1/01/2008 0:00,0.112
Sudan,1/01/2009 0:00,0.118
Sudan,1/01/2010 0:00,0.115
Suriname,1/01/1990 0:00,0.009
Suriname,1/01/1991 0:00,0.009
Suriname,1/01/1992 0:00,0.008
Suriname,1/01/1993 0:00,0.007
Suriname,1/01/1994 0:00,0.007
Suriname,1/01/1995 0:00,0.007
Suriname,1/01/1996 0:00,0.007
Suriname,1/01/1997 0:00,0.007
Suriname,1/01/1998 0:00,0.007
Suriname,1/01/1999 0:00,0.007
Suriname,1/01/2000 0:00,0.007
Suriname,1/01/2001 0:00,0.007
Suriname,1/01/2002 0:00,0.007
Suriname,1/01/2003 0:00,0.007
Suriname,1/01/2004 0:00,0.007
Suriname,1/01/2005 0:00,0.007
Suriname,1/01/2006 0:00,0.008
Suriname,1/01/2007 0:00,0.008
Suriname,1/01/2008 0:00,0.008
Suriname,1/01/2009 0:00,0.008
Suriname,1/01/2010 0:00,0.008
Suriname,1/01/2011 0:00,0.008
Swaziland,1/01/1990 0:00,0.01
Swaziland,1/01/1991 0:00,0.01
Swaziland,1/01/1992 0:00,0.01
Swaziland,1/01/1993 0:00,0.01
Swaziland,1/01/1994 0:00,0.01
Swaziland,1/01/1995 0:00,0.01
Swaziland,1/01/1996 0:00,0.01
Swaziland,1/01/1997 0:00,0.01
Swaziland,1/01/1998 0:00,0.01
Swaziland,1/01/1999 0:00,0.01
Swaziland,1/01/2000 0:00,0.009
Swaziland,1/01/2001 0:00,0.009
Swaziland,1/01/2002 0:00,0.009
Swaziland,1/01/2003 0:00,0.009
Swaziland,1/01/2004 0:00,0.009
Swaziland,1/01/2005 0:00,0.009
Swaziland,1/01/2006 0:00,0.009
Swaziland,1/01/2007 0:00,0.008
Swaziland,1/01/2008 0:00,0.008
Swaziland,1/01/2009 0:00,0.009
Sweden,1/01/1990 0:00,0.647
Sweden,1/01/1991 0:00,0.627
Sweden,1/01/1992 0:00,0.564
Sweden,1/01/1993 0:00,0.551
Sweden,1/01/1994 0:00,0.555
Sweden,1/01/1995 0:00,0.557
Sweden,1/01/1996 0:00,0.545
Sweden,1/01/1997 0:00,0.538
Sweden,1/01/1998 0:00,0.546
Sweden,1/01/1999 0:00,0.552
Sweden,1/01/2000 0:00,0.551
Sweden,1/01/2001 0:00,0.545
Sweden,1/01/2002 0:00,0.544
Sweden,1/01/2003 0:00,0.536
Sweden,1/01/2004 0:00,0.529
Sweden,1/01/2005 0:00,0.52
Sweden,1/01/2006 0:00,0.516
Sweden,1/01/2007 0:00,0.506
Sweden,1/01/2008 0:00,0.491
Sweden,1/01/2009 0:00,0.469
Sweden,1/01/2010 0:00,0.476
Sweden,1/01/2011 0:00,0.472
Switzerland,1/01/1990 0:00,0.708
Switzerland,1/01/1991 0:00,0.688
Switzerland,1/01/1992 0:00,0.626
Switzerland,1/01/1993 0:00,0.613
Switzerland,1/01/1994 0:00,0.601
Switzerland,1/01/1995 0:00,0.583
Switzerland,1/01/1996 0:00,0.565
Switzerland,1/01/1997 0:00,0.553
Switzerland,1/01/1998 0:00,0.554
Switzerland,1/01/1999 0:00,0.542
Switzerland,1/01/2000 0:00,0.537
Switzerland,1/01/2001 0:00,0.532
Switzerland,1/01/2002 0:00,0.519
Switzerland,1/01/2003 0:00,0.5
Switzerland,1/01/2004 0:00,0.488
Switzerland,1/01/2005 0:00,0.477
Switzerland,1/01/2006 0:00,0.471
Switzerland,1/01/2007 0:00,0.465
Switzerland,1/01/2008 0:00,0.463
Switzerland,1/01/2009 0:00,0.457
Switzerland,1/01/2010 0:00,0.448
Switzerland,1/01/2011 0:00,0.44
Syria,1/01/1990 0:00,0.119
Syria,1/01/1991 0:00,0.129
Syria,1/01/1992 0:00,0.133
Syria,1/01/1993 0:00,0.14
Syria,1/01/1994 0:00,0.143
Syria,1/01/1995 0:00,0.146
Syria,1/01/1996 0:00,0.145
Syria,1/01/1997 0:00,0.137
Syria,1/01/1998 0:00,0.141
Syria,1/01/1999 0:00,0.132
Syria,1/01/2000 0:00,0.129
Syria,1/01/2001 0:00,0.131
Syria,1/01/2002 0:00,0.135
Syria,1/01/2003 0:00,0.128
Syria,1/01/2004 0:00,0.133
Syria,1/01/2005 0:00,0.133
Syria,1/01/2006 0:00,0.133
Syria,1/01/2007 0:00,0.133
Syria,1/01/2008 0:00,0.136
Syria,1/01/2009 0:00,0.145
Syria,1/01/2010 0:00,0.142
Taiwan,1/01/1990 0:00,0.848
Taiwan,1/01/1991 0:00,0.897
Taiwan,1/01/1992 0:00,0.878
Taiwan,1/01/1993 0:00,0.918
Taiwan,1/01/1994 0:00,0.958
Taiwan,1/01/1995 0:00,0.983
Taiwan,1/01/1996 0:00,1
Taiwan,1/01/1997 0:00,1.012
Taiwan,1/01/1998 0:00,1.021
Taiwan,1/01/1999 0:00,1.045
Taiwan,1/01/2000 0:00,1.056
Taiwan,1/01/2001 0:00,1.016
Taiwan,1/01/2002 0:00,1.04
Taiwan,1/01/2003 0:00,1.039
Taiwan,1/01/2004 0:00,1.059
Taiwan,1/01/2005 0:00,1.053
Taiwan,1/01/2006 0:00,1.056
Taiwan,1/01/2007 0:00,1.064
Taiwan,1/01/2008 0:00,1.045
Taiwan,1/01/2009 0:00,1.033
Taiwan,1/01/2010 0:00,1.089
Taiwan,1/01/2011 0:00,1.094
Tajikistan,1/01/1992 0:00,0.024
Tajikistan,1/01/1993 0:00,0.021
Tajikistan,1/01/1994 0:00,0.016
Tajikistan,1/01/1995 0:00,0.013
Tajikistan,1/01/1996 0:00,0.012
Tajikistan,1/01/1997 0:00,0.012
Tajikistan,1/01/1998 0:00,0.012
Tajikistan,1/01/1999 0:00,0.012
Tajikistan,1/01/2000 0:00,0.013
Tajikistan,1/01/2001 0:00,0.014
Tajikistan,1/01/2002 0:00,0.015
Tajikistan,1/01/2003 0:00,0.016
Tajikistan,1/01/2004 0:00,0.016
Tajikistan,1/01/2005 0:00,0.017
Tajikistan,1/01/2006 0:00,0.017
Tajikistan,1/01/2007 0:00,0.018
Tajikistan,1/01/2008 0:00,0.018
Tajikistan,1/01/2009 0:00,0.019
Tajikistan,1/01/2010 0:00,0.02
Tajikistan,1/01/2011 0:00,0.02
Tanzania,1/01/1990 0:00,0.068
Tanzania,1/01/1991 0:00,0.068
Tanzania,1/01/1992 0:00,0.062
Tanzania,1/01/1993 0:00,0.061
Tanzania,1/01/1994 0:00,0.06
Tanzania,1/01/1995 0:00,0.06
Tanzania,1/01/1996 0:00,0.061
Tanzania,1/01/1997 0:00,0.06
Tanzania,1/01/1998 0:00,0.061
Tanzania,1/01/1999 0:00,0.061
Tanzania,1/01/2000 0:00,0.061
Tanzania,1/01/2001 0:00,0.064
Tanzania,1/01/2002 0:00,0.066
Tanzania,1/01/2003 0:00,0.068
Tanzania,1/01/2004 0:00,0.069
Tanzania,1/01/2005 0:00,0.07
Tanzania,1/01/2006 0:00,0.071
Tanzania,1/01/2007 0:00,0.072
Tanzania,1/01/2008 0:00,0.076
Tanzania,1/01/2009 0:00,0.081
Tanzania,1/01/2010 0:00,0.082
Tanzania,1/01/2011 0:00,0.085
Thailand,1/01/1990 0:00,0.691
Thailand,1/01/1991 0:00,0.732
Thailand,1/01/1992 0:00,0.721
Thailand,1/01/1993 0:00,0.764
Thailand,1/01/1994 0:00,0.807
Thailand,1/01/1995 0:00,0.85
Thailand,1/01/1996 0:00,0.868
Thailand,1/01/1997 0:00,0.822
Thailand,1/01/1998 0:00,0.717
Thailand,1/01/1999 0:00,0.723
Thailand,1/01/2000 0:00,0.724
Thailand,1/01/2001 0:00,0.723
Thailand,1/01/2002 0:00,0.741
Thailand,1/01/2003 0:00,0.765
Thailand,1/01/2004 0:00,0.773
Thailand,1/01/2005 0:00,0.772
Thailand,1/01/2006 0:00,0.772
Thailand,1/01/2007 0:00,0.771
