Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
Ecuador,ECU,"Primary income receipts (BoP, current US$)",BX.GSR.FCTY.CD,,,,,,,,,,,,,,,,,13200000,23500000,34900000,62200000,88010000,69400000,26000000,23000000,59000000,29000000,32000000,28000000,17000000,20000000,25000000,31000000,35000000,31790000,61290000,98420000,80290000,128360000,119380000,75190000,257446290,150090218.8,82715571.86,62570494.76,100124131.2,213158962.4,286568076.8,337442419.3,333508159.9,199067002.9,77718696.48,84464861.44,105308827.5,112633939.1,120625662.6,
"Egypt, Arab Rep.",EGY,"Primary income receipts (BoP, current US$)",BX.GSR.FCTY.CD,,,,,,,,,,,,,,,,,,38588824.67,86122078.91,172285714.5,269714286.1,400714286.3,402285714.9,437000000.6,522428571.7,418285714.3,406285714.3,502857142.9,574857142.9,708727272.7,856500000,860000000,915000000,1110000000,1330000000,1578000000,1901000000,2121500000,2030000000,1787800000,1871000000,1468400000,698200000,578400000,572200000,1425400000,2560400000,3309000000,3065400000,991900000,533700000,317800000,232300000,196500000,198500000,
Euro area,EMU,"Primary income receipts (BoP, current US$)",BX.GSR.FCTY.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.51411E+11,2.59632E+11,1.94345E+11,2.31688E+11,2.42818E+11,2.58435E+11,2.71745E+11,3.57642E+11,3.72241E+11,3.61111E+11,4.07797E+11,5.08539E+11,7.27227E+11,9.61186E+11,1.23223E+12,1.62027E+12,1.64891E+12,1.28087E+12,1.33691E+12,1.53204E+12,1.41283E+12,1.42659E+12,1.4651E+12,
Eritrea,ERI,"Primary income receipts (BoP, current US$)",BX.GSR.FCTY.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3596585.056,7792179.163,8292550.945,10597379.8,11566793.54,8466686.696,9140925.687,,,,,,,,,,,,,,,
Spain,ESP,"Primary income receipts (BoP, current US$)",BX.GSR.FCTY.CD,,,,,,,,,,,,,,,,597396092.4,424541829.6,449338996.5,758332912.4,1348034925,1722613027,2026566832,1935627074,1324871590,1488987333,1816668328,1665936167,1861802675,2690462418,3775225333,7816803707,10923325691,14083664689,11845018573,8686787180,14204595429,15582198725,15041031642,15924725285,20312119480,23954101403,25535320982,27851957608,34410041390,42594073742,46932422669,67595118802,87559509431,85957194166,71719435956,70589403194,73453006760,63886954050,63964337302,66762066142,
Estonia,EST,"Primary income receipts (BoP, current US$)",BX.GSR.FCTY.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,464706.8552,26870036.85,37282675.88,63631696.01,112161272.3,115068683.4,133545239.1,133836512.2,119007867.7,172858716.3,205005381.2,249284352.2,436228282,730734955.8,1091466316,1662295949,1693248417,1038528090,1117615957,1407686366,1290274562,1522057740,1424346549,
Ethiopia,ETH,"Primary income receipts (BoP, current US$)",BX.GSR.FCTY.CD,,,,,,,,,,,,,,,,,,19275362.33,18067632.86,20483091.8,28115942.04,24782608.71,41400966.2,30676328.52,23816425.13,24734299.52,34009661.84,21884057.97,17149758.45,12657004.83,9178743.961,14444444.44,22287922.71,25940000,42920172.02,68359586.15,41244920.6,24237875.34,20997691.72,16646847.29,16187990.18,16283419.35,14306017.23,18876976.59,31724040.72,43402285.34,55773000.45,76470534.12,37501638.4,6499912.514,8140667.586,8796270.342,8652355.65,,,
European Union,EUU,"Primary income receipts (BoP, current US$)",BX.GSR.FCTY.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.9411E+11,4.01074E+11,3.43022E+11,4.177E+11,4.43474E+11,4.54689E+11,4.76528E+11,5.63398E+11,6.21132E+11,6.05999E+11,6.35358E+11,7.65703E+11,1.05306E+12,1.40564E+12,1.81114E+12,2.39145E+12,2.35835E+12,1.67432E+12,1.73783E+12,1.99878E+12,1.82032E+12,1.80053E+12,1.83495E+12,
Fragile and conflict affected situations,FCS,"Primary income receipts (BoP, current US$)",BX.GSR.FCTY.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6637204047,9381197054,14892241089,17930282254,12989627848,11441479577,11156867301,13343048256,11375625953,,
Finland,FIN,"Primary income receipts (BoP, current US$)",BX.GSR.FCTY.CD,,,,,,,,,,,,,,,,134012054,132347050.8,146792934.4,224643909.9,367935188.4,529783276,682559058,571341415.6,520401549.3,871942918.2,999197875.6,1022824896,1496318840,2368407783,2512822533,3504713592,2597895188,1535565813,1153996788,1789029046,2878760853,2867696128,4135834320,4236576083,5664206066,7265380666,8567519490,8606895843,9348661568,13128736206,14406748858,18347776700,23751468823,23261786693,15018933411,17747408491,18671875152,17278593539,18717991192,21747296204,
Fiji,FJI,"Primary income receipts (BoP, current US$)",BX.GSR.FCTY.CD,,,,,,,,,,,,,,,,,,,,14047376.41,23008328.83,30890684.36,22489173.69,20648554.74,20940393.32,35022195.91,41222886.8,39956318.71,46215427.28,51235955.06,49091492.27,51844811.2,52295728.13,52147686.92,49176129.09,55392273.05,63635715.81,61717491.82,54559638.95,47267880.94,53253255.87,67414382.09,72766414.86,92999218,146695120.2,81842300.94,66008139.29,67097659,72326797.08,61213142.4,78236292.38,99079048.48,75350475.94,62055628.9,,
France,FRA,"Primary income receipts (BoP, current US$)",BX.GSR.FCTY.CD,,,,,,,,,,,,,,,,5141024442,5330438540,6358673113,9286551337,14346405743,20920505689,26160844184,25438935244,20215927161,20420087135,21791349691,24239931698,27560666327,34015506027,41286537017,55735560153,69770546156,87595551897,98991794960,41560818169,45182115807,47549189469,57130332097,66664987997,85396551120,84787897239,86860502224,79088818435,1.0693E+11,1.36832E+11,1.75287E+11,2.19953E+11,2.76136E+11,2.84953E+11,2.12343E+11,2.2207E+11,2.37796E+11,2.14221E+11,2.10272E+11,2.08477E+11,
Faroe Islands,FRO,"Primary income receipts (BoP, current US$)",BX.GSR.FCTY.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145798954,179934463.8,223763089.5,232034158.9,159233148,209754476.4,238717158.2,,,,
"Micronesia, Fed. Sts.",FSM,"Primary income receipts (BoP, current US$)",BX.GSR.FCTY.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26595548.95,23486989.66,23735058.04,31430138.73,39874424.8,,
Gabon,GAB,"Primary income receipts (BoP, current US$)",BX.GSR.FCTY.CD,,,,,,,,,,,,,,,,,,,4387211.566,7333527.368,24895925.16,25208712.26,19963101.57,43247097.46,47739287.74,29181127.95,18105380.06,16004708.25,15141940.48,19027718.12,20054007.13,28003567.99,47224734.44,32137014.77,11887507.53,35045688,42761990.18,39052931.47,57445373.44,84175853.61,48356948.45,29836086.08,17742050.63,48329292.55,13314787.55,36498886.73,,,,,,,,,,
United Kingdom,GBR,"Primary income receipts (BoP, current US$)",BX.GSR.FCTY.CD,,,,,,,,,,,3585597137,3739090064,8512687285,12067551206,14522571558,14562401989,15085526032,15397475579,21473169565,37250021949,55065060180,74883260647,77585999416,64363851411,68519644405,66815570803,69401364419,77777640279,99414153741,1.19528E+11,1.39837E+11,1.3369E+11,1.1727E+11,1.09382E+11,1.13975E+11,1.38979E+11,1.44179E+11,1.57899E+11,1.72646E+11,1.73355E+11,2.08703E+11,2.06845E+11,1.92602E+11,2.11166E+11,2.66225E+11,3.5855E+11,4.67949E+11,6.24706E+11,5.46348E+11,2.79969E+11,2.75387E+11,3.27621E+11,2.75071E+11,2.37553E+11,2.3701E+11,
Georgia,GEO,"Primary income receipts (BoP, current US$)",BX.GSR.FCTY.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,186600000,243400000,211400000,147570737.9,149453148.1,160585555.7,179317439.4,251817902.9,263327015.6,341216604.3,482511404.4,585805547,489267437.9,556598127.3,758045819.1,1077499750,922110763.1,1027192597,
Ghana,GHA,"Primary income receipts (BoP, current US$)",BX.GSR.FCTY.CD,,,,,,,,,,,,,,,,4434807,2521753,2521750.688,1304172.17,1900000,2800000,2018196,2963660,300000,2000000,5600000,600000,600000,1000000,4900000,-34400000,-29100000,-15400000,-6200000,-3000000,13700000,23500000,26700000,26700000,15000000,15555000,16300000,14700000,21400000,44500000,43270000,73266549,83988609.34,85565000,125213515.8,52920000,55370000,55270000,284530000,110756503.4,
Guinea,GIN,"Primary income receipts (BoP, current US$)",BX.GSR.FCTY.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,4850000,4610000,11230000,8600000,12610000,15520000,7900000,9280000,6530000,12880000,12808000,7750000,8950000,24692958,23469348.91,11267546.57,6100000,12589277.32,9780000,3200000,1420000,60980000,9850000,22170000,14930000,22240000,31540000,3640000,,
"Gambia, The",GMB,"Primary income receipts (BoP, current US$)",BX.GSR.FCTY.CD,,,,,,,,,,,,,,,,,,,2032846.487,2033450.472,,,912859.0095,204655.9518,,,,838233.6186,1451906.008,1861916.737,1644880.424,3435190.22,4979925.777,5650387.297,4821655.641,4337683.497,5932323.254,3629352.462,,,,,,3925271.807,1745249.902,3231097.108,4527230.278,8987198.842,12716260.57,11682487.46,14348899.76,13045857.43,9827956.712,,,
Guinea-Bissau,GNB,"Primary income receipts (BoP, current US$)",BX.GSR.FCTY.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,441732.8386,294516.9495,440002.7542,180002.0098,8640073.191,13200079.96,15260896.65,3228036.052,10235506.47,,
Equatorial Guinea,GNQ,"Primary income receipts (BoP, current US$)",BX.GSR.FCTY.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1318514.586,,,100170.6054,164206.0423,,,,,,,,,,,,,,,,,,,
Greece,GRC,"Primary income receipts (BoP, current US$)",BX.GSR.FCTY.CD,,,,,,,,,,,,,,,,,136000000,118000000,164000000,253000000,252000000,346000000,258000000,130000000,183000000,154000000,106000000,185000000,269000000,283000000,315000000,421000000,555000000,927000000,1099000000,1312000000,1156000000,1208000000,,2576500000,2807200000,1885000000,1531515940,2910974155,3495143130,4071567026,4566146693,6344628154,8426982207,9502099332,8398770301,7972497398,8532959370,8567464363,9192483625,
Grenada,GRD,"Primary income receipts (BoP, current US$)",BX.GSR.FCTY.CD,,,,,,,,,,,,,,,,,,300000,300000,800000,1100000,1300000,1500000,1700000,1400000,1392592.593,1818518.519,1729629.63,2725925.926,2429629.63,2507407.407,2888888.889,3407407.407,2681481.481,3614814.815,4914814.815,4681481.481,4703703.704,4133333.333,4329629.63,5081481.481,3733333.333,4096296.296,3733333.333,5687992.593,11433681.48,13255690.37,13659888.15,8082528.519,8124167.778,7151490.37,5770204.074,6997115.926,6992742.222,,
Greenland,GRL,"Primary income receipts (BoP, current US$)",BX.GSR.FCTY.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guatemala,GTM,"Primary income receipts (BoP, current US$)",BX.GSR.FCTY.CD,,,,,,,,,,,,,,,,,,47900000,72900000,102100000,103000000,79500000,34200000,33000000,33000000,30500000,35700000,31100000,31600000,31000000,20900000,63900000,69100000,61100000,63600000,46600000,40200000,72400000,91400000,76200000,214400000,317455290.6,161098530.6,179089000,219900000,301500000,434600000,556000000,583279855.6,408367875,361618602.2,413577960.9,447015795.1,461758559.3,553927956.3,
Guam,GUM,"Primary income receipts (BoP, current US$)",BX.GSR.FCTY.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guyana,GUY,"Primary income receipts (BoP, current US$)",BX.GSR.FCTY.CD,,,,,,,,,,,,,,,,,,,,3686274.511,1882352.942,3057777.779,333333.3334,333333.3334,260989.5069,,,,,,,,4940000,5050000,8730000,12180000,11600000,12500000,11900000,11200000,11700000,10100000,7800000,4700000,4000000,3260000,2795000,2871000,41265910.26,39796587.95,63996777.49,51890000,50820000,53722600,55005792.65,
High income,HIC,"Primary income receipts (BoP, current US$)",BX.GSR.FCTY.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.19171E+12,1.41491E+12,1.87204E+12,2.46931E+12,3.16132E+12,4.0684E+12,3.97377E+12,2.94414E+12,3.20812E+12,3.63052E+12,3.4919E+12,3.50912E+12,3.60451E+12,
"Hong Kong SAR, China",HKG,"Primary income receipts (BoP, current US$)",BX.GSR.FCTY.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46081812704,47038079237,54817236790,48351415899,41911181530,43715233280,52674157974,65627400844,84952693678,1.15792E+11,1.20811E+11,1.01555E+11,1.19668E+11,1.36104E+11,1.40687E+11,1.52595E+11,1.61821E+11,
Honduras,HND,"Primary income receipts (BoP, current US$)",BX.GSR.FCTY.CD,,,,,,,,,,,,,,,4949999.999,6500000,9650000,13200000,19100000,21200000,25850000,19650000,16550000,13950000,15800000,14850000,13100000,15150000,21950000,24300000,20700000,39800000,61400000,16600000,24000000,32300000,61200000,70000000,59500000,80500000,151000000,123301478.8,84947859.62,67935249.22,87487454.67,145059865,198243549.8,257186174.5,148070546.4,71819933.47,53560900.25,58633520.1,62101925.45,48171761.39,46676567.24,
Heavily indebted poor countries (HIPC),HPC,"Primary income receipts (BoP, current US$)",BX.GSR.FCTY.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,201647914.2,187046139.2,,,,,,,,,,,,,,,,,,1426020156,1888022525,2572347648,2565396164,2072368762,2088449888,2666579381,2226500531,2469936200,,
Croatia,HRV,"Primary income receipts (BoP, current US$)",BX.GSR.FCTY.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94503185.32,135001258.3,194747680,236424873.5,343601587,373753465.9,252139556.7,343651070.1,460055015.2,449668494,509884650.8,911697587.9,919416815.6,1167883802,1827394192,2034685232,1110874805,1207782030,1330997966,1239028286,1140101901,1090715782,
Haiti,HTI,"Primary income receipts (BoP, current US$)",BX.GSR.FCTY.CD,,,,,,,,,,,,,,239999.9998,239999.801,300000.0001,1000000,1320000,2040000,2620000.001,3100000.001,4140000.001,3620000.001,4700000.001,4500000,5100000,4560000,5200000,6240000,4640000,6900000,2000000,1000000,2000000,,,,,,,,,,,,,20837000,21796000,28026197.87,31126872.5,32702391.41,44238623.92,72408390.78,45352313.45,27084657.44,
Hungary,HUN,"Primary income receipts (BoP, current US$)",BX.GSR.FCTY.CD,,,,,,,,,,,,,,,,,,,,,,,109007372.3,117011142.2,139002769.3,194994353.5,260995829.3,247005880.5,239996627.9,230994499,279979265.5,321581416.4,424079646.8,464818241.5,675526862.2,983057992.1,1320631609,1546204225,1252322241,919405582.5,1187394141,1320887159,1275427544,1425190912,3770044044,4610322696,9513761674,14235087498,18161033920,18785281919,19304784141,16279593524,16272631280,16746696654,14142028169,
Indonesia,IDN,"Primary income receipts (BoP, current US$)",BX.GSR.FCTY.CD,,,,,,,,,,,,,,,,,,,,,,1081000000,1023000000,631000000,828000000,768000000,732000000,561000000,492000000,562000000,409000000,917000000,818000000,1028000000,1048000000,1306000000,1210000000,1855000000,1909800000,1890500000,2457500000,2004400000,1317698352,1054494244,1995034968,2337681729,2587225906,3469190000,3591819727,1921139536,1933876181,2581116314,2649628937,2601774028,2128958560,
Isle of Man,IMN,"Primary income receipts (BoP, current US$)",BX.GSR.FCTY.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,IND,"Primary income receipts (BoP, current US$)",BX.GSR.FCTY.CD,,,,,,,,,,,,,,,,130252447.1,195369308.6,275397111.2,390030451.1,748533633.1,1057890929,971628244.1,607834981.7,479777659.9,487269811.5,528456546.1,517630321.9,449720417,427154126.5,446239793.5,436394041.4,231681436.2,376809311.5,375480135.4,820770661.2,1485592496,1411008035,1483724649,1806065797,1919479962,2521096831,3523768571,3188260076,3490759934,4689926581,5645943586,8199428181,12649780190,15593350461,13732805904,9961068802,10147279650,9898986816,11229751633,11003809576,
Not classified,INX,"Primary income receipts (BoP, current US$)",BX.GSR.FCTY.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ireland,IRL,"Primary income receipts (BoP, current US$)",BX.GSR.FCTY.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53862011218,83138442402,1.16528E+11,1.23774E+11,76469893923,75668839887,79470746678,73559385587,73495831742,83288673179,
"Iran, Islamic Rep.",IRN,"Primary income receipts (BoP, current US$)",BX.GSR.FCTY.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iraq,IRQ,"Primary income receipts (BoP, current US$)",BX.GSR.FCTY.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,680200000,1205500000,1923430000,4038800000,3412200000,2079900000,1172000000,2080000000,,,
Iceland,ISL,"Primary income receipts (BoP, current US$)",BX.GSR.FCTY.CD,,,,,,,,,,,,,,,,,3200000,4800000,5900000,11900000,13900000,22400000,28200000,15500000,15700000,16100000,19700000,27800000,26200000,32500000,83339731.54,83552530.59,97261414.54,84571115.59,72282604.65,54940638.58,65102971.59,63989943.99,75138678.28,90135742.01,102492298.8,155018954.8,263902008.2,337574202.9,365995907.9,1342474087,2427033069,3136454330,1224102469,555672297.9,382852856.1,1026070736,870034559.6,1050721372,882940796.4,
Israel,ISR,"Primary income receipts (BoP, current US$)",BX.GSR.FCTY.CD,13000000,19000000,,,,39000000,50000000,59000000,79000000,91000000,92000000,160000000,166000000,278000000,394000000,370000000,371000000,431000000,561000000,916000000,1190000000,1735400000,1808200000,1529400000,1318200000,1003200000,901600000,949800000,1099000000,1370200000,1590000000,1685200000,1599200000,1294600000,1160200000,1639800000,1701300000,1912700000,2538100000,2768300000,3629600000,2729900000,2457600000,2814300000,3003500000,5600800000,8408200000,10908200000,7358900000,5722500000,6266200000,7766000000,7571700000,8108600000,9000700000,
Italy,ITA,"Primary income receipts (BoP, current US$)",BX.GSR.FCTY.CD,,,,,,,,,,,1580799998,1798768419,2114578244,2541471333,3328679273,2562931918,2077158654,2585037273,3789869791,5848340811,7676940601,7839496942,7686381666,6070375138,6647219996,6953405110,8172177872,9189145311,11021128425,14581286724,18996581815,21900481562,28779338152,31862777319,28604014211,34153630311,40143931759,45697133629,51283098217,46360592162,38670731446,38574301299,43303413615,48779714803,53117497887,61321144814,72350030506,88212156393,1.10639E+11,90421197051,79426317794,89778403971,74193545810,74866803832,81655847426,
Jamaica,JAM,"Primary income receipts (BoP, current US$)",BX.GSR.FCTY.CD,,,,,,,,,,,,,,,,,53800000,52000000,53300000,50900000,58200000,94900000,110700000,106400000,66600000,88100000,68000000,71500000,88000000,104000000,107600000,59700000,75000000,117000000,104600000,146600000,141800000,147300000,156300000,165800000,193100000,218200000,221000000,217600000,269556600.7,327928559.1,378395423.7,520735266.5,487945164.9,234966476.8,243201500.1,221483236.7,492055168.7,407601400.2,365579910.6,
Jordan,JOR,"Primary income receipts (BoP, current US$)",BX.GSR.FCTY.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,712475317.3,942566995.8,1296079445,1051695769,961126760.6,887225352.1,710394366.2,689535211.3,793507042.3,880000000,
Japan,JPN,"Primary income receipts (BoP, current US$)",BX.GSR.FCTY.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.14766E+11,1.09597E+11,95175443107,93856273910,1.10211E+11,1.01351E+11,87933396480,98822902959,1.22995E+11,1.46537E+11,1.72184E+11,1.99424E+11,1.92846E+11,1.75447E+11,2.01831E+11,2.33554E+11,2.29854E+11,2.33061E+11,2.34376E+11,
Kazakhstan,KAZ,"Primary income receipts (BoP, current US$)",BX.GSR.FCTY.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44600000,56700000,73800000,95500000,108600000,253746498.8,373289083.7,383886759.9,414539810.8,602668937.9,993427563.4,1776425689,3815143998,3740241246,3178149681,2701291639,2232002532,2089557315,2320364178,2026968934,
Kenya,KEN,"Primary income receipts (BoP, current US$)",BX.GSR.FCTY.CD,,,,,,,,,,,,,,,,56378741.68,35376463.54,40838218.54,47351772.36,60465726.56,53906993.6,37026809.81,21881787.99,28696955.39,38990209.09,38217839.66,36916648.39,37375812.78,20115962.61,11763295.28,4844037.978,5947389.595,1707182.063,59067607.64,64553789.14,54177931.75,79244691.69,60683096.24,91699728.49,101930550.8,44975065.82,46055624.39,35382760.26,59603819.83,45015226.96,73266828.77,99421733.44,160610655.7,176220074.3,181860168.6,144228160.9,223225370.1,179829130.8,174046888.7,181242127.2,
Kyrgyz Republic,KGZ,"Primary income receipts (BoP, current US$)",BX.GSR.FCTY.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3740000,4380000,6770000,12552456.37,10941835.92,16958660.92,12371347.29,6295856.134,5221474.94,7754205.66,16533943.3,41623808.04,42625478.75,41689621.97,21682138.02,29652844.81,31629592.89,29667203.76,40114256.83,41001971.4,
Cambodia,KHM,"Primary income receipts (BoP, current US$)",BX.GSR.FCTY.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500000,2100000,9700000,12600000,16000000,47871957.7,51355499.86,67071319.76,57515034.86,50607306.55,43651638.04,48559930.65,67705481.87,89956330.88,112233634.9,108213213.2,55549585.84,58697898.46,61315559.77,67623495.86,70794637.61,132237606.7,
Kiribati,KIR,"Primary income receipts (BoP, current US$)",BX.GSR.FCTY.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48425868.23,60698536.93,70541170.02,53769886.05,75799851.56,73788724.61,101246814,128118536.9,161628538.6,
St. Kitts and Nevis,KNA,"Primary income receipts (BoP, current US$)",BX.GSR.FCTY.CD,,,,,,,,,,,,,,,,,,,,,700000,1200000,1300000,1800000,900000,300000,2266666.667,3214814.815,4511111.111,3544444.444,3307407.407,2485185.185,2388888.889,2040740.741,2907407.407,6766666.667,3137037.037,4133333.333,4837037.037,6448148.148,5525925.926,4666296.296,5509737.037,5678247.037,7567400,10679337.04,13282122.96,14738168.15,10017777.78,10490157.04,7708512.593,6382002.963,5310503.333,5263624.444,,
"Korea, Rep.",KOR,"Primary income receipts (BoP, current US$)",BX.GSR.FCTY.CD,,,,,,,,,,,,,,,,,116000000,243000000,391000000,433000000,714100000,921600000,970600000,934000000,1091200000,1152500000,1316900000,1214300000,1577200000,2364700000,2696800000,2751700000,2602600000,2428900000,2502000000,3450900000,3814800000,3737100000,3796600000,4381600000,7019900000,7333000000,7390800000,7860000000,11042500000,12007700000,15450900000,20949700000,21686300000,15371500000,22737400000,27436200000,30160500000,30108300000,26749100000,
Kosovo,KSV,"Primary income receipts (BoP, current US$)",BX.GSR.FCTY.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196646758.9,211987550.5,235608518.2,322549682.5,341768330.8,253793155.8,234331147.8,336116507.8,296357720.4,302533417.9,286448832.2,
Kuwait,KWT,"Primary income receipts (BoP, current US$)",BX.GSR.FCTY.CD,,,,,,,,,,,,,,,,1282615621,1631397162,1964643405,2901261678,3574968360,5486548942,8325402131,6779872970,5712292599,5853505316,5329950717,8351839449,6129261752,7862974939,9210992488,8583661230,6092829600,5906773919,4489154137,4173539547,6125025833,6409302321,7743560314,7163115997,6093661716,7315365664,5427451918,3716179790,3732741593,5888361045,8022602740,12499301071,16326784325,13961696255,8861312400,9727883089,10602925633,13998955330,14649112695,16146343404,
Latin America & Caribbean (developing only),LAC,"Primary income receipts (BoP, current US$)",BX.GSR.FCTY.CD,,,,,,,,,,,,,,,,,,1342416801,2091876001,4566366276,8503296217,10012427783,10198671559,7635171486,8142780991,7677422593,6155522105,5860072593,5524504444,6511561111,6712863320,6715387880,6344827998,6534013417,8637747348,10895982596,12950506815,13913204904,14425131473,12716085943,14766806129,13277883659,10740844137,10129189875,12126844514,13466349227,19965843569,28765742756,30556487644,22193269881,24909306933,29105949052,33504947844,30914193089,33634642834,
Lao PDR,LAO,"Primary income receipts (BoP, current US$)",BX.GSR.FCTY.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,400000,800000,2200000,3300000,5600000,8600000,7200000,7400000,9200000,11100000,6900000,10500000,7300000,5824521.43,4709165.563,3558841.325,3960346.035,5030000,16228404,43649648.34,32070417.54,41734262.11,50288163.68,48331062.33,69146307.9,72715847.35,,
Lebanon,LBN,"Primary income receipts (BoP, current US$)",BX.GSR.FCTY.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1732532435,2439635095,3112750000,2723330000,2040195824,1448054691,1629119128,1702430984,1995886171,2273289396,
Liberia,LBR,"Primary income receipts (BoP, current US$)",BX.GSR.FCTY.CD,,,,,,,,,,,,,,,,,,,,,,,1799999.503,1799999.503,2599999.281,3699998.975,2099999.418,5199998.56,,,,,,,,,,,,,,,,,4996879.351,9211956.97,18331977.03,19857193.37,22423051.58,18107133.42,31228869.64,102074412.8,23490000,22512500,31615000,
Libya,LBY,"Primary income receipts (BoP, current US$)",BX.GSR.FCTY.CD,,,,,,,,,,,,,,,,,,243876900.4,317175082.4,423575669.1,1281874818,1626742627,867750034.2,676230271.6,550239316,463092757,546297695.3,725182584.4,762161518.5,447260545,666367231.8,650807163.9,775696672.8,570686582.6,448376159.1,435494932.6,474359225,529871891,532749397.8,545912292.6,723000000,684000000,1773000000,1689000000,1339000000,1837000000,2180000000,4517000000,4471100000,2460900000,2318000000,1209600000,2391900000,2275300000,,
St. Lucia,LCA,"Primary income receipts (BoP, current US$)",BX.GSR.FCTY.CD,,,,,,,,,,,,,,,,,501019.0895,900000,1300000,1000000,1000000,1500000,,688888.8889,,,3296296.296,4111111.111,6407407.407,5851851.852,5937037.037,4633333.333,5455555.556,4333333.333,4966666.667,5751851.852,3359259.259,3292592.593,3385185.185,2381481.481,3681481.481,2622592.593,3593368.889,4850176.296,6197717.407,8107166.667,11629097.04,12411868.52,8230183.333,16502538.89,17703114.07,16243403.7,17576345.19,17345564.81,,
Latin America & Caribbean (all income levels),LCN,"Primary income receipts (BoP, current US$)",BX.GSR.FCTY.CD,,,,,,,,,,,,,,,,,,,3702884334,7024041276,12716687884,15679336117,14390521559,10146771486,11140680991,10396818511,8791466157,7926974103,7769585427,9136564139,12289637615,11747877050,11310904086,11642662712,14775116474,18641472450,20490205946,23806544150,25187233662,23308624371,28171047119,23983355130,17126750335,17053299436,20551998564,25315088370,38587525619,53451323321,52574199249,36248601196,37542926417,43110058454,46694544877,44467257293,,
Least developed countries: UN classification,LDC,"Primary income receipts (BoP, current US$)",BX.GSR.FCTY.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2240002514,3623881005,5624616715,6482994445,4729213473,5653802638,7433267637,7371409036,7362522258,,
Low income,LIC,"Primary income receipts (BoP, current US$)",BX.GSR.FCTY.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,770887025.8,1005658387,1400583040,1542504792,1282865675,1421626221,2026577656,1642845765,,,
Liechtenstein,LIE,"Primary income receipts (BoP, current US$)",BX.GSR.FCTY.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
