Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
Curacao,CUW,Total reserves in months of imports,FI.RES.TOTL.MO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cayman Islands,CYM,Total reserves in months of imports,FI.RES.TOTL.MO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cyprus,CYP,Total reserves in months of imports,FI.RES.TOTL.MO,,,,,,,,,,,,,,,,,7.471577025,6.361767407,6.022142407,5.963907004,5.436570651,5.253323101,5.965878071,5.611462159,5.018491596,5.842917504,6.857527531,6.572932682,5.48988278,5.418691755,5.950936811,5.302557941,3.205902668,4.588545579,5.21249119,2.928542009,3.635125245,3.361876704,3.717125631,4.131948884,3.583726977,4.600109844,5.753624863,5.420954377,5.16186286,4.947476131,5.856093951,4.799806786,0.421738066,0.59830039,0.49407578,0.517495919,0.629269454,0.538907559,0.50866858,
Czech Republic,CZE,Total reserves in months of imports,FI.RES.TOTL.MO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.063532954,4.06820371,6.451007029,5.05090461,4.013810543,4.815491435,4.904334054,4.580717329,4.465763501,6.405603027,5.800611481,4.40053162,4.231370789,3.689201196,3.151426312,2.695201471,3.785846186,3.401114859,2.778860537,3.20715801,4.004643121,3.686922959,
Germany,DEU,Total reserves in months of imports,FI.RES.TOTL.MO,,,,,,,,,,,,5.256108902,6.187324129,7.050352242,6.564688092,5.191233244,4.846356466,4.965239063,5.76943704,5.94965486,5.296797771,4.671774538,5.291843487,4.901784434,4.387811688,4.599598202,4.343790705,5.029928284,3.56736241,3.36523845,2.723041938,2.246426929,2.653962674,2.801408629,2.514853223,2.231529094,2.19524157,1.997730519,1.942310359,1.613772286,1.462894004,1.413314579,1.496743327,1.329288543,1.149364037,1.092761711,1.038373146,1.0592371,0.995699899,1.646046855,1.770450624,1.639766341,1.864220597,1.432051955,1.380458412,
Djibouti,DJI,Total reserves in months of imports,FI.RES.TOTL.MO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.907476986,3.143363366,2.940484633,3.133001748,3.28591412,3.588646939,3.043142023,2.790469618,3.155312723,2.833808146,3.112614595,3.302859014,3.807938119,3.227063472,2.87742898,3.305615987,2.677159618,2.939144339,4.888979155,5.996361034,4.268383837,4.103716969,5.552087669,,
Dominica,DMA,Total reserves in months of imports,FI.RES.TOTL.MO,,,,,,,,,,,,,,,,,0.729118585,1.189530864,0.7778526,2.8999181,1.107959596,0.69741313,1.020683975,0.345215592,1.014454512,0.597440037,1.626956197,2.679244546,1.610619564,1.096645322,1.214778277,1.553854031,1.817063721,1.882840784,1.356401399,1.671211983,1.476850895,1.482723398,1.72858063,1.797668576,1.552265232,1.927171337,2.921178555,3.070141221,2.404051703,2.554062867,3.438536793,2.745966117,2.107150381,3.180940172,3.260825396,3.473056878,4.141971681,3.902112321,,
Denmark,DNK,Total reserves in months of imports,FI.RES.TOTL.MO,,,,,,,,,,,,,,,,0.999517777,0.867142638,1.378571315,2.236758175,2.014847977,1.972163663,1.540409209,1.485497725,2.169956056,1.744384603,2.684151413,1.983548571,3.34403576,3.269951933,1.924101161,2.535297734,1.680556845,2.125792417,1.954559576,1.575066633,1.539236889,1.766807575,2.992032586,2.573613229,3.761870931,2.342320474,2.691745198,3.916941415,4.706089965,4.211299618,3.013866607,2.363401283,2.197167584,2.409859505,5.862818268,5.765757012,5.574810131,6.169748228,5.799369409,4.8364948,
Dominican Republic,DOM,Total reserves in months of imports,FI.RES.TOTL.MO,,,,,,,,,1.520618831,1.488403613,0.990821859,1.547608119,1.490685757,1.752431672,1.22428675,1.327835774,1.462857684,1.960014688,1.625820699,2.087919168,1.496444246,1.604189794,1.141013814,1.279743166,1.723370348,2.295996527,2.419160873,1.009488826,1.373450572,0.737929102,0.320208706,2.161842527,1.954447593,1.787201637,0.662081508,0.889389992,0.770907072,0.754884782,0.836557645,1.097201612,0.830815692,1.541264811,0.632700762,0.416756519,1.135861183,2.070797555,1.989800033,2.300612448,1.7932417,3.071752387,2.215820542,2.139116102,1.806885658,2.429018263,2.444049421,
Algeria,DZA,Total reserves in months of imports,FI.RES.TOTL.MO,,,,,,,,,,,,,,,,,,3.457944623,3.659810795,5.489144351,5.824966147,4.641485522,4.010944281,3.454302091,2.794915826,4.248096334,3.914508816,5.170503422,3.614616955,3.148065706,2.606248745,3.901196467,,,,,,,,,,,,,,22.78943447,30.16300298,35.39503906,32.07382018,33.79143395,36.78206211,34.82381883,34.30739717,32.78065541,28.18180354,
East Asia & Pacific (developing only),EAP,Total reserves in months of imports,FI.RES.TOTL.MO,,,,,,,,,,,,,,,,,,,,,,,6.898508033,7.689693008,6.660832577,4.096442732,4.5706764,5.510648728,4.507182525,4.282279356,6.028800375,7.076796363,4.168189905,4.494933299,5.015210134,5.052767159,5.947029196,11.07521459,11.37685543,10.30053482,8.405600698,9.980595094,12.26325063,9.855176139,11.21641694,12.43766656,13.59169066,16.08247189,17.22346359,23.33623865,20.54279353,17.50838065,17.38210977,18.02730093,17.71594098,
