Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
Cameroon,CMR,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.55678835,15.80893336,14.92942781,12.63218737,11.18507283,10.61836674,,,11.63519851,12.00205984,,,,,,,,,,,,,,,,
"Congo, Rep.",COG,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.82740802,35.04802081,33.91831905,29.82389665,24.83650018,34.27011925,38.10103545,26.66114634,,23.64999005,28.04154331,20.24841936,30.79457329,24.79095612,20.22888782,21.16652985,16.26508276,16.0604237,11.95215839,,,,,
Colombia,COL,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.31660614,22.12019375,16.93314247,,,27.62228206,,,,,24.38761233,24.57948067,25.36410447,24.1907035,25.11842276,28.16712911,,
Comoros,COM,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cabo Verde,CPV,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.24272087,29.6098116,24.82951779,22.93368697,22.71518946,,,,,,
Costa Rica,CRI,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.70852372,18.50473734,17.76180752,19.25209731,22.84776663,21.27714212,22.17843609,21.03705917,20.43823398,19.96448605,20.74520033,22.16565269,24.2071686,23.29028203,22.54360793,22.73668626,21.78033383,21.61309563,22.36891088,25.89287525,19.33654439,18.88819133,20.10726171,20.46728827,,
Caribbean small states,CSS,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.64325784,27.6879237,26.45232797,26.69056143,25.65976549,28.79446344,27.47938713,28.86037019,33.77444681,31.50148837,,,,,
Cuba,CUB,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Curacao,CUW,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cayman Islands,CYM,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cyprus,CYP,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.40163905,51.94794812,50.69858531,50.18478724,50.97395312,,,,53.84617947,53.44729489,53.8739441,53.91157584,55.90795999,62.95162673,61.59535956,63.65701466,62.72650867,61.38226454,62.48849384,39.29080598,33.25352753,33.94102862,33.48185652,33.13383675,,
Czech Republic,CZE,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.31218917,30.79563517,30.23672328,29.27962918,29.41569468,28.94043509,29.05627319,30.81213674,32.48268706,34.33946476,34.3166392,32.48461242,32.99819642,32.70864419,31.14969679,31.33348907,34.53178837,34.01896121,33.6102002,33.16762379,,,
