Country,Date,foreignlongterm,foreignshortterm,foreignoutlookWatch,locallongterm,localoutlookWatch,Year,GC.DOD.TOTL.GD.ZS,RollMeanGovDebt,Governance,BroadMoney,RollGenGovDeficit,DT.INT.DECT.CD,RollMeanChangeCPI,WorldGDPRank,WorldGDPLog,NonManMercExports,RollNetForeignAssetsGDP,RollCABFDI,FI.RES.TOTL.MO,RollInterestPaymentsRevenue,GDPGrowth,RealInterestRate,Default,Defaulted,ReserveCurrrency,,,,,,,
Bulgaria,30/01/2008,BBB,F3,negative,BBB+,negative,2008,15.456,19.13866667,57.44208463,4.138134945,3.056385366,1688707000,9.337624052,0.642458101,2.646174797,7.516423853,0.237218837,0.028073121,4.771275092,2.815563135,6.191,2.501279984,49,1,0,,,,,,,
Bulgaria,17/08/2005,BBB,F3,stable,BBB+,stable,2005,29.431,38.32566667,58.72016716,3.985459706,1.615154858,673980000,4.514027905,0.65,2.587764035,3.156456725,0.175851429,0.038053022,4.736493553,4.813283135,6.358,2.025797749,100,1,0,,,,,,,
Bulgaria,4/08/2004,BBB-,F3,stable,BBB,stable,2004,39.07,46.78866667,59.06108221,3.923642363,0.395370425,563567000,4.771123564,0.65,2.541601993,2.429277415,0.173280943,0.041589,6.199182796,5.572938001,6.748,3.066333439,121,1,0,,,,,,,
Bulgaria,24/07/2003,BB+,B,positive,BBB-,positive,2003,46.476,56.62633333,57.27589162,3.826757258,-0.047390275,497553000,5.109396022,0.655555556,2.533696814,1.988067389,0.183600826,0.029124447,6.281397489,7.608150149,5.505,6.134305693,144,1,0,,,,,,,
Bulgaria,29/10/2002,BB,B,positive,BB+,positive,2002,54.82,66.22933333,58.94689369,3.714707801,-0.23412426,405611000,7.82911361,0.653631285,2.517696473,2.347493433,0.181041902,0.019677641,6.231241927,9.537311353,4.65,5.221540643,169,1,0,,,,,,,
Bulgaria,14/01/2002,BB-,B,stable,BB,stable,2002,54.82,66.22933333,58.94689369,3.714707801,-0.23412426,405611000,7.82911361,0.653631285,2.517696473,2.347493433,0.181041902,0.019677641,6.231241927,9.537311353,4.65,5.221540643,169,1,0,,,,,,,
Bulgaria,21/09/2000,B+,B,positive,BB,positive,2000,75.285,75.285,54.65294457,3.564064409,0.397575284,618946000,10.52050955,0.644067797,2.4765384,6.536632597,0.14319483,0.022497834,5.062086256,11.77808428,5.394,3.866188313,225,1,0,,,,,,,
Bulgaria,17/04/1998,B+,B,NA,BB,NA,1998,80,80,51.33077367,3.250610735,-4.682692178,609967000,399.5512039,0.637931034,2.48490665,5.349126722,0.078234924,0.042682684,5.575416178,33.4248679,4.119,-13.67696078,289,1,0,,,,,,,
Cameroon,30/05/2012,B,B,stable,B,stable,2012,16.13,14.01766667,17.92406496,3.010664076,NA,61759000,2.385863309,NA,NA,18.85817977,0.17580856,-0.01112135,4.604639092,NA,NA,NA,289,1,0,,,,,,,
Cameroon,6/03/2007,B,B,stable,B-,stable,2007,11.956,26.455,20.11774731,2.897891135,NA,122570000,2.684173303,0.491620112,1.757857918,57.48779695,0.120758974,0.007375287,5.369813573,NA,2.84,13.8353726,484,1,0,,,,,,,
Cameroon,12/06/2006,B,B,stable,CCC,positive,2006,15.863,43.01033333,20.1689736,2.801461571,NA,129861000,2.454921681,0.510989011,1.774952351,74.91369881,0.07608873,-0.007332933,4.139030208,NA,3.222,10.96167597,529,1,0,,,,,,,
Cameroon,21/12/2005,B-,B,positive,CCC,positive,2005,51.546,57.812,20.56493171,2.793693622,NA,243036000,0.95678348,0.511111111,1.791759469,61.70650382,0.045534149,-0.018388692,2.309912272,NA,2.297,14.65064554,576,1,0,,,,,,,
Cameroon,4/11/2005,B-,B,positive,CCC+,positive,2005,51.546,57.812,20.56493171,2.793693622,NA,243036000,0.95678348,0.511111111,1.791759469,61.70650382,0.045534149,-0.018388692,2.309912272,NA,2.297,14.65064554,576,1,0,,,,,,,
Cameroon,15/02/2005,B-,B,stable,CCC+,stable,2005,51.546,57.812,20.56493171,2.793693622,NA,243036000,0.95678348,0.511111111,1.791759469,61.70650382,0.045534149,-0.018388692,2.309912272,NA,2.297,14.65064554,576,1,0,,,,,,,
Cameroon,5/07/2004,B,B,Rating Watch Negative,B,Rating Watch Negative,2004,61.622,62.06166667,20.34724855,2.787366996,NA,246471000,1.230411179,0.522222222,1.840549633,22.74340978,0.038508689,-0.008287645,2.2398979,NA,3.702,16.24642239,0,0,0,,,,,,,
Cameroon,4/09/2003,B,B,stable,B,stable,2003,60.268,65.12333333,21.55620543,2.766827058,NA,185616000,2.625786206,0.522222222,1.85629799,19.95514357,0.029157623,-0.010812804,1.97875859,NA,4.031,17.57956467,0,0,0,,,,,,,
Canada,12/08/2004,AAA,F1+,stable,AAA,stable,2004,72.601,76.57233333,91.38153966,4.979236264,NA,NA,2.291405447,0.933333333,5.321545493,4.220006576,0.006488162,0.029313043,1.067227389,NA,3.139,0.697764802,0,0,1,,,,,,,
Canada,3/04/2001,AA+,F1+,stable,AAA,stable,2001,82.659,85.385,93.79124196,5.049625337,NA,NA,2.326467683,0.93220339,5.356586275,5.745240932,0.001488224,0.070579123,1.319441111,NA,1.688,4.1225269,0,0,1,,,,,,,
Canada,21/09/2000,AA,F1+,stable,AAA,stable,2000,82.127,89.55366667,93.55202993,4.271400443,NA,NA,1.816741788,0.937853107,5.362230692,3.830216318,-0.008498896,0.058066382,1.161080036,NA,5.123,2.875615829,0,0,1,,,,,,,
Canada,26/10/1995,AA,F1+,NA,AAA,NA,1995,101.601,101.601,94.43068949,4.333212036,NA,NA,1.398292631,0.935294118,5.348059458,3.688814724,-0.016965601,-0.011139922,0.811779444,NA,2.738,6.26709997,0,0,1,,,,,,,
Canada,10/08/1994,AA,NA,NA,-,NA,1994,97.962,97.962,94.43068949,4.335196672,NA,NA,1.177497961,0.934131737,5.357529226,3.865454391,-0.02294514,-0.023067002,0.75729232,NA,4.804,5.350676117,0,0,1,,,,,,,
Cabo Verde,22/06/2009,B+,B,stable,BB-,stable,2009,NA,NA,66.80196762,4.350283411,1.200513617,7014000,NA,NA,NA,1.125484237,0.230050573,-0.023687424,4.155446289,4.362761293,NA,NA,0,0,0,,,,,,,
Cabo Verde,11/03/2008,B+,B,positive,BB-,positive,2008,NA,NA,66.98416138,4.324980145,0.704892774,6644000,NA,NA,NA,NA,0.23827837,0.014314836,3.445856732,4.775715313,NA,NA,0,0,0,,,,,,,
Cabo Verde,15/08/2003,B+,B,stable,BB-,stable,2003,NA,NA,61.76912944,4.264025371,NA,4871000,NA,NA,NA,0.096877364,0.130679662,-0.079044986,1.970921285,NA,NA,NA,0,0,0,,2.55,,,,,
Chile,1/02/2011,A+,F1,stable,AA-,stable,2011,11.146,8.526333333,83.56673368,4.322763201,-1.351122923,NA,3.340318008,0.75625,3.616308761,10.02164571,0.105637008,0.088459506,4.682763854,2.433264207,5.731,5.5802064,9,1,0,,0.523333333,,,,,
Chile,10/11/2008,A,F1,stable,A+,stable,2008,4.918,4.600333333,82.03213056,4.347308772,6.064144163,NA,0.523333333,0.776536313,3.591817741,9.144808013,0.106218272,0.091625301,3.103182539,2.274486573,3.165,12.72853682,0,0,0,,-0.263333333,,,,,
Chile,15/05/2007,A,F1,positive,A+,positive,2007,3.889,5.293333333,83.13325628,4.382059668,6.011474535,NA,-0.263333333,0.770949721,3.586292865,9.414795029,0.094801474,0.09224358,2.560758927,2.810921495,5.207,3.650675169,1,1,0,,-1.693333333,,,,,
Chile,28/03/2005,A,F1,stable,A+,stable,2005,6.997,9.977333333,86.46152624,4.295913133,1.259969293,NA,-1.693333333,0.772222222,3.580737295,14.28956093,0.093064211,0.068336242,3.969735654,4.482583565,6.305,-0.81304306,9,1,0,,-1.516666667,,,,,
Chile,2/02/2004,A-,F1,positive,A+,stable,2004,10.294,12.674,85.98230362,4.316739499,-0.622002279,NA,-1.516666667,0.772222222,3.572345638,13.91942356,0.112182477,0.054991729,4.855696638,5.155360018,6.797,-2.187111298,16,1,0,,-1.463333333,,,,,
Chile,24/02/2003,A-,F1,stable,A+,stable,2003,12.641,14.041,83.57103857,4.356267487,-1.502106051,NA,-1.463333333,0.772222222,3.555348061,11.29651507,0.132674766,0.03864431,6.407700223,5.535557208,3.387,0.300365988,25,1,0,,-0.696666667,,,,,
Chile,21/09/2000,A-,F1,stable,AA-,stable,2000,13.191,12.90466667,82.21862539,3.929477866,-0.791651154,NA,-0.696666667,0.768361582,3.555348061,10.07129613,0.121771489,0.060090058,6.857178544,3.411103944,4.469,4.139683923,64,1,0,,-1.383333333,,,,,
Chile,3/12/1997,A-,F1,NA,AA-,NA,1997,12.915,15.02733333,79.06196944,3.804627993,2.042786617,NA,-1.383333333,0.755813953,3.591817741,12.92063095,0.095572059,0.021614676,8.01659157,2.594343116,6.606,10.93339795,121,1,0,,-0.496666667,,,,,
Chile,25/11/1996,A-,F1,NA,AA,NA,1996,14.753,18.33233333,81.83874003,3.691533992,1.895927654,NA,-0.496666667,0.752941176,3.569532696,16.85641555,0.082524012,0.02114308,7.62414665,3.417880064,7.357,14.25168705,144,1,0,,-0.745,,,,,
Chile,26/10/1995,A-,F1,NA,-,NA,1995,17.414,17.414,81.83874003,3.606853637,1.779769386,NA,0.523333333,0.752941176,3.535145354,15.96249639,0.064795524,0.002914986,8.148630567,4.416354028,10.487,7.008549905,169,1,0,,1.8,,,,,
Chile,30/08/1995,A-,NA,NA,-,NA,1995,17.414,17.414,81.83874003,3.606853637,1.779769386,NA,0.523333333,0.752941176,3.535145354,15.96249639,0.064795524,0.002914986,8.148630567,4.416354028,10.487,7.008549905,169,1,0,,,,,,,
Chile,10/11/1994,BBB+,NA,NA,-,NA,1994,22.83,22.83,81.83874003,3.589069908,1.761771036,NA,2.55,0.748502994,3.471966453,17.3391507,0.051035221,-0.004750476,9.789377233,5.367481423,5.666,5.810964894,196,1,0,,,,,,,
China,12/04/2011,A+,F1,stable,AA-,negative,2011,28.721,26.643,35.9190983,5.16993636,NA,37703401000,5.4,0.99375,7.250990311,0.881706274,0.82530779,0.069751342,19.13075758,3.275813395,9.3,-1.46035162,0,0,0,,,,,,,
China,6/11/2007,A+,F1,stable,AA-,stable,2007,19.591,17.80433333,36.49615479,5.014144076,NA,11312714000,NA,0.994413408,6.986751285,1.012313497,0.570729667,0.127531518,18.11352904,NA,14.162,-0.335658386,0,0,0,,,,,,,
China,13/09/2006,A,F1,positive,A+,positive,2006,16.187,17.45233333,35.76861859,5.067544048,NA,9274329000,NA,0.994505495,6.904951352,1.353453311,0.475477185,0.101828881,15.39320495,NA,12.677,2.134746858,0,0,0,,,,,,,
China,17/10/2005,A,F1,stable,A+,stable,2005,17.635,18.47166667,35.3515989,5.025474138,NA,6468610000,NA,0.994444444,6.835722076,1.575585696,0.384746003,0.075933944,14.16976552,NA,11.31,1.640412667,0,0,0,,,,,,,
China,13/10/2003,A-,F1,positive,A,stable,2003,19.245,18.631,36.40373421,5.040291313,NA,7245648000,NA,0.994444444,6.732925588,2.567481995,0.268042269,0.053432096,11.4427403,NA,10.025,2.658652627,0,0,0,,,,,,,
China,6/12/2001,A-,F1,stable,A,stable,2001,17.711,15.98933333,35.24952873,4.954727759,NA,7988784000,NA,0.988700565,6.6147256,3.230356535,0.210171802,0.050035361,12.63175655,NA,8.3,3.724474961,0,0,0,,,,,,,
China,21/09/2000,A-,F1,stable,-,stable,2000,16.445,13.886,37.19742235,4.914601922,NA,7244792000,NA,0.988700565,6.557204402,2.339553813,0.187263702,0.059068181,10.94135893,NA,8.431,3.742655757,0,0,0,,,,,,,
China,22/12/1998,A-,F1,NA,-,NA,1998,11.401,8.247,35.98344263,4.823168655,NA,7225807000,NA,0.988505747,6.483871585,4.179908797,0.157991918,0.071067687,15.31556654,NA,7.833,7.372369382,0,0,0,,,,,,,
China,11/12/1997,A-,NA,NA,-,NA,1997,6.553,6.492333333,36.99253361,4.750651046,NA,6918225000,NA,0.988372093,6.433743628,4.687179662,0.131545801,0.063672602,15.35845689,NA,9.297,6.925788378,0,0,0,,,,,,,
Colombia,22/06/2011,BBB-,F3,Stable,BBB,Stable,2011,35.22,35.856,45.41859595,3.678747213,-4.425843236,3686325000,3.297589796,0.83125,4.080921542,16.92649792,0.10915043,0.007142438,4.712308255,12.76997076,6.645,4.211476049,0,0,0,,,,,,,
Colombia,21/10/2010,BB+,B,positive,BBB-,positive,2010,36.365,34.26766667,41.59271431,3.634336465,-5.917438959,3199874000,4.492714677,0.840236686,4.053522568,18.38191734,0.115458945,0.007842057,5.554223919,13.77757029,3.972,5.32007517,0,0,0,,,,,,,
Colombia,21/06/2007,BB+,B,stable,BBB-,stable,2007,32.892,36.008,42.21984847,3.513163987,NA,2948115000,4.962734508,0.849162011,4.030694535,9.276423096,0.093317758,0.031469158,5.279140102,NA,6.901,9.845884103,0,0,0,,,,,,,
Colombia,5/06/2006,BB,B,positive,BBB-,stable,2006,36.589,39.449,41.43322675,3.468759016,NA,2524117000,5.083042587,0.846153846,4.014579594,9.780455048,0.084897264,0.033205328,4.85990243,NA,6.698,6.730149746,0,0,0,,,,,,,
Colombia,3/05/2004,BB,B,stable,BBB-,stable,2004,43.215,44.24933333,38.79156677,3.362283892,NA,2364348000,6.461996597,0.844444444,4.001863709,15.13092035,0.082861941,0.011915479,6.546157629,NA,5.333,7.270509662,0,0,0,,,,,,,
Colombia,29/08/2002,BB,B,negative,BBB-,negative,2002,43.889,40.38433333,34.74642317,3.312618334,NA,2146737000,7.84657561,0.843575419,4.001863709,10.48035463,0.067550298,0.018844185,6.882487366,NA,2.504,9.7752049,0,0,0,,,,,,,
Colombia,10/01/2002,BB,B,stable,BBB-,stable,2002,43.889,40.38433333,34.74642317,3.312618334,NA,2146737000,7.84657561,0.843575419,4.001863709,10.48035463,0.067550298,0.018844185,6.882487366,NA,2.504,9.7752049,0,0,0,,,,,,,
Colombia,24/10/2000,BB+,B,negative,BBB,negative,2000,36.346,32.63766667,33.46467273,3.251149407,-4.206683546,2130366000,12.92402637,0.836158192,4.009149716,8.551005077,0.036608189,0.012466549,6.114157806,18.78679659,2.925,-9.847107033,0,0,0,,,,,,,
Colombia,21/09/2000,BB+,B,stable,BBB,stable,2000,36.346,32.63766667,33.46467273,3.251149407,-4.206683546,2130366000,12.92402637,0.836158192,4.009149716,8.551005077,0.036608189,0.012466549,6.114157806,18.78679659,2.925,-9.847107033,0,0,0,,,,,,,
Colombia,17/03/2000,BB+,B,NA,BBB,NA,2000,36.346,32.63766667,33.46467273,3.251149407,-4.206683546,2130366000,12.92402637,0.836158192,4.009149716,8.551005077,0.036608189,0.012466549,6.114157806,18.78679659,2.925,-9.847107033,0,0,0,,,,,,,
Colombia,1/09/1999,BBB-,F3,NA,BBB+,NA,1999,34.054,28.961,34.1023945,3.534387818,-6.1130711,2347537000,16.00635776,0.83908046,4.025351691,8.721615131,0.025774559,0.000969033,6.21433727,19.03307482,-4.204,11.67250781,0,0,0,,,,,,,
Colombia,20/03/1998,BBB,F3,NA,A-,NA,1998,27.513,25.388,34.74011628,3.497900935,-3.384685109,1928881000,19.31411241,0.844827586,4.104294893,7.740576228,0.019789235,-0.012705604,5.26354067,16.70300759,0.57,23.93081159,0,0,0,,,,,,,
Colombia,10/08/1994,BBB,NA,NA,-,NA,1994,17,14,32.80922286,3.469112076,-0.1,1681212000,24.10295631,0.844311377,4.131961426,7.993288255,0.014723782,-0.00486705,6.062186227,16.70300759,5.147,-3.365547854,0,0,0,,,,,,,
Costa Rica,4/03/2011,BB+,B,stable,BB+,stable,2011,30.605,28.99333333,68.05003738,3.890050275,-3.889280897,474956000,6.129022991,0.49375,1.931521412,19.83467218,0.983357666,0.010954313,3.472265396,11.82979648,4.51,11.11497467,4,1,0,,,,,,,
Costa Rica,4/10/2006,BB,B,stable,BB+,stable,2006,33.311,37.272,65.75830078,3.988631903,-0.325212424,291818000,12.52784564,0.532967033,1.902107526,2.538332277,0.655688118,0.004568872,3.749212786,17.43323409,8.78,10.08009483,9,1,0,,,,,,,
Costa Rica,28/04/2003,BB,B,negative,BB+,negative,2003,39.996,39.79733333,69.96891912,3.834272918,-2.072092133,296743000,9.946452037,0.527777778,1.871802177,14.36153091,0.138586645,-0.012609674,3.085326499,18.56222494,6.405,15.97196763,36,1,0,,,,,,,
Costa Rica,21/09/2000,BB,B,stable,BB+,stable,2000,36.578,36.578,72.30982145,2.855045149,-1.310926339,259670000,10.90150051,0.542372881,1.85629799,8.318970477,0.11508838,-0.005042375,2.310106499,16.98980167,1.8,16.7444512,81,1,0,,,,,,,
Costa Rica,11/05/1998,BB,B,NA,BB+,NA,1998,NA,NA,75.77780342,2.679981786,-1.956389509,215894000,14.14001931,0.517241379,1.840549633,14.22216281,0.037518324,0.004888956,2.103572902,18.95642987,8.398,9.228683405,121,1,0,,,,,,,
Croatia,21/05/2009,BBB-,F3,negative,BBB,negative,2009,35.821,32.659,63.90054131,4.222370242,-1.651817491,NA,3.782835735,0.576271186,2.388762789,3.146277502,0.124757603,-0.003441169,6.506816968,4.576225167,-6.947,8.536481183,144,1,0,,,,,,,
Croatia,6/07/2005,BBB-,F3,stable,BBB+,stable,2005,38.154,37.07466667,61.52705892,4.05446772,-3.027196143,NA,2.372951053,0.627777778,2.468099531,3.036322493,0.096757819,-0.011589604,4.66194064,5.096857056,4.28,7.540104221,256,1,0,,,,,,,
Croatia,8/07/2003,BBB-,F3,positive,BBB+,positive,2003,35.432,35.432,62.01324781,4.015768492,-3.527506602,NA,2.401659376,0.644444444,2.48490665,3.441967146,0.139554754,0.002857386,5.512234363,4.910876018,5.37,7.234369233,324,1,0,,,,,,,
Croatia,28/06/2001,BBB-,F3,stable,BBB+,stable,2001,NA,NA,58.53279177,4.000029158,-4.621934605,NA,4.133642695,0.632768362,2.451005098,2.717162435,0.121106996,0.02165958,5.248929539,4.323356995,3.657,5.128374529,400,1,0,,,,,,,
Croatia,21/09/2000,BB+,B,positive,BBB,positive,2000,NA,NA,56.18127887,3.695605217,-3.237999377,NA,5.00904697,0.627118644,2.433613355,3.540968096,0.076931199,0.002957397,4.526084186,3.739104349,4.179,7.314201214,441,1,0,,,,,,,
Croatia,29/04/1999,BB+,B,NA,BBB,NA,1999,NA,NA,49.6503226,3.520567917,-1.811829232,NA,4.862162306,0.620689655,2.433613355,4.157225736,0.062282012,-0.033733044,3.455124785,3.424356705,-0.86,10.7958348,484,1,0,,,,,,,
Croatia,17/01/1997,BBB-,F3,NA,A-,NA,1997,NA,NA,42.11356608,3.542135158,-0.880831522,NA,4.140255168,0.639534884,2.48490665,3.559047733,0.044612663,-0.055694681,2.588223335,3.104970493,5.362,7.964316735,576,1,0,,,,,,,
Cyprus,25/06/2012,BB+,B,negative,BB+,negative,2012,85.547,72.649,80.97462463,NA,-7.13225774,NA,2.686825572,0.33125,1.098612289,0.117066251,0.0977147,-0.025170294,0.629269454,8.08707771,-2.414,NA,0,0,3,,,,,,,
Cyprus,27/01/2012,BBB-,F3,negative,BBB-,negative,2012,85.547,72.649,80.97462463,NA,-7.13225774,NA,2.686825572,0.33125,1.098612289,0.117066251,0.0977147,-0.025170294,0.629269454,8.08707771,-2.414,NA,0,0,3,,,,,,,
Cyprus,16/12/2011,BBB,F3,Rating Watch negative,BBB,Rating Watch negative,2011,71.073,63.644,81.44032033,NA,-7.121120339,NA,2.014929245,0.33125,1.098612289,0.08213032,0.235297313,-0.019865381,0.517495919,6.712317788,0.442,NA,0,0,3,,,,,,,
Cyprus,10/08/2011,BBB,F3,negative,BBB,negative,2011,71.073,63.644,81.44032033,NA,-7.121120339,NA,2.014929245,0.33125,1.098612289,0.08213032,0.235297313,-0.019865381,0.517495919,6.712317788,0.442,NA,0,0,3,,,,,,,
Cyprus,31/05/2011,A-,F1,negative,A-,negative,2011,71.073,63.644,81.44032033,NA,-7.121120339,NA,2.014929245,0.33125,1.098612289,0.08213032,0.235297313,-0.019865381,0.517495919,6.712317788,0.442,NA,0,0,3,,,,,,,
Cyprus,12/07/2007,AA-,F1+,Rating Watch negative,AA-,Rating Watch negative,2007,58.797,65.01833333,81.43729528,NA,-2.207900416,NA,2.475606553,0.391061453,1.16315081,0.185619659,0.857109659,0.019966537,4.799806786,7.563004447,5.094,2.328968556,0,0,3,,,,,,,
Cyprus,12/07/2007,AA-,F1+,stable,AA-,stable,2007,58.797,65.01833333,81.43729528,NA,-2.207900416,NA,2.475606553,0.391061453,1.16315081,0.185619659,0.857109659,0.019966537,4.799806786,7.563004447,5.094,2.328968556,0,0,3,,,,,,,
Cyprus,4/11/2003,A+,F1,positive,AA,stable,2003,69.586,66.12533333,78.82448069,NA,-8.485147637,NA,2.972425607,0.388888889,1.16315081,0.517528415,0.080897127,0.055584627,5.420954377,9.265165487,1.867,1.69400069,0,0,3,,,,,,,
Cyprus,1/02/2002,A+,F1,stable,AA,stable,2002,66.526,63.194,78.59116173,NA,-6.269827424,NA,2.973289694,0.402234637,1.193922468,0.504024528,0.063614583,0.053681999,5.753624863,9.42276581,2.129,6.305275269,0,0,3,,,,,,,
Czech Republic,13/12/2011,A+,F1,stable,AA-,stable,2011,41.036,37.714,79.22335943,4.255655639,-4.818680162,NA,1.46330632,0.74375,3.572345638,2.639528125,0.248358842,0.003967317,2.778860537,3.717065501,1.819,5.951555178,0,0,0,,,,,,,
Czech Republic,4/06/2010,A+,F1,positive,AA-,positive,2010,37.906,33.60066667,77.97221375,4.24575054,-3.868025499,NA,2.9348387,0.75147929,3.589059119,2.965346561,0.248215227,0.011432614,3.401114859,3.575314455,2.469,7.446172933,0,0,0,,,,,,,
Czech Republic,4/03/2008,A+,F1,stable,AA-,stable,2008,28.696,28.30633333,78.02871831,4.209544699,-2.232398491,NA,3.935511586,0.787709497,3.653252276,1.67852009,0.248297498,0.016088173,2.695201471,3.115954711,3.099,4.144107754,0,0,0,,,,,,,
Czech Republic,26/08/2005,A,F1,stable,A+,stable,2005,28.414,28.64533333,76.1180191,4.019959535,-3.608742387,NA,1.593716878,0.777777778,3.624340933,1.889769407,0.276891503,0.010675933,4.231370789,2.520819407,6.752,5.668566966,0,0,0,,,,,,,
Czech Republic,20/06/2003,A-,F2,stable,A,stable,2003,28.579,26.51033333,77.01237361,3.995685587,-4.577236647,NA,2.199539913,0.777777778,3.616308761,1.804460494,0.279482586,0.016346507,5.800611481,2.094856711,3.766,4.807172421,0,0,0,,,,,,,
Czech Republic,28/03/2001,BBB+,F2,stable,A,stable,2001,23.887,19.17033333,72.21741263,4.138653082,-3.019664365,NA,3.583925722,0.779661017,3.621670704,1.573695381,0.241404625,0.049136267,4.465763501,2.681987075,3.097,2.27523424,0,0,0,,,,,,,
Czech Republic,21/09/2000,BBB+,F2,stable,A+,stable,2000,17.797,16.03466667,67.5041968,4.10969408,-2.436166437,NA,5.55751772,0.779661017,3.61361697,1.743118557,0.202418525,0.049432592,4.580717329,2.941470319,4.186,5.389154343,0,0,0,,,,,,,
Czech Republic,22/12/1998,BBB+,F2,NA,A+,NA,1998,14.48,12.997,74.90550359,4.037349269,-1.548138159,NA,9.324793919,0.775862069,3.63758616,1.803366293,0.123006246,-0.014059283,4.815491435,3.067776486,-0.236,2.516775052,0,0,0,,,,,,,
Czech Republic,24/11/1997,BBB+,F2,NA,AA-,NA,1997,12.584,12.83433333,76.63493919,4.096764186,-1.177213443,NA,8.839366598,0.773255814,3.663561646,2.315597479,0.107181249,-0.019386544,4.013810543,3.054685527,-0.853,4.342208135,0,0,0,,,,,,,
Czech Republic,26/10/1995,A-,F1,NA,-,NA,1995,13.992,13.992,78.3643748,4.229862496,-0.622914569,NA,9.170305677,0.770588235,3.706228092,3.265866003,0.073736563,0.016329855,6.451007029,3.767191137,NA,3.383639538,0,0,0,,,,,,,
Czech Republic,10/08/1995,A-,NA,NA,-,NA,1995,13.992,13.992,78.3643748,4.229862496,-0.622914569,NA,9.170305677,0.770588235,3.706228092,3.265866003,0.073736563,0.016329855,6.451007029,3.767191137,NA,3.383639538,0,0,0,,,,,,,
Denmark,10/11/2003,AAA,F1+,stable,AAA,stable,2003,47.21,48.744,97.5882899,3.858733858,-1.117087288,NA,2.288978321,0.755555556,3.493472658,2.006269348,0.044060703,0.055768615,4.706089965,7.969325103,0.384,NA,0,0,1,,,,,,,
Denmark,29/09/2000,AA+,F1+,stable,AAA,stable,2000,52.407,57.307,97.3384641,3.883678994,-0.947123848,NA,2.418880788,0.774011299,3.56671182,1.547136144,0.119818609,0.123772386,2.342320474,10.26211395,3.529,4.908887463,0,0,1,,,,,,,
Denmark,21/09/2000,AA+,F1+,positive,AAA,positive,2000,52.407,57.307,97.3384641,3.883678994,-0.947123848,NA,2.418880788,0.774011299,3.56671182,1.547136144,0.119818609,0.123772386,2.342320474,10.26211395,3.529,4.908887463,0,0,1,,,,,,,
Denmark,26/10/1995,AA+,F1+,NA,AAA,NA,1995,72.579,72.579,97.98264695,4.015727845,-3.234632193,NA,1.781259389,0.758823529,3.608211551,0.720280358,0.158675643,0.043554723,1.539236889,14.31855413,3.065,8.955610456,0,0,1,,,,,,,
Denmark,10/08/1994,AA+,NA,NA,-,NA,1994,76.495,76.495,97.98264695,3.998135827,-1.807056285,NA,1.78244125,0.760479042,3.61361697,0.782103146,0.138034827,0.044141889,1.575066633,13.99287537,5.525,8.289410157,0,0,1,,,,,,,
Dominican Republic,5/01/2011,B,B,positive,B,positive,2011,26.326,24.803,38.38474178,3.485198587,-3.037949117,631754000,5.410750776,0.5625,2.451005098,3.987291534,0.056191434,-0.032558747,2.139116102,13.49678034,4.483,5.978818788,196,1,0,,,,,,,
Dominican Republic,25/09/2008,B,B,stable,B,stable,2008,20.608,20.00933333,39.32361953,3.415345581,-1.390667566,519120000,8.120330964,0.592178771,2.379546134,2.652899265,0.060232842,-0.009508005,1.7932417,8.297432812,5.256,8.655321932,289,1,0,,,,,,,
