Country,Year,RealInterestRate
Netherlands,1/01/2001 0:00,0.78917173
Netherlands,1/01/2002 0:00,0.319063219
Netherlands,1/01/2003 0:00,0.811404245
Netherlands,1/01/2004 0:00,1.38134401
Netherlands,1/01/2005 0:00,0.821120456
Netherlands,1/01/2006 0:00,0.966585842
Netherlands,1/01/2007 0:00,2.447200376
Netherlands,1/01/2008 0:00,2.073522331
Netherlands,1/01/2009 0:00,1.577408148
Netherlands,1/01/2010 0:00,0.894446188
Netherlands,1/01/2011 0:00,1.855470822
Netherlands,1/01/2012 0:00,0.202454142
New Zealand,1/01/1999 0:00,6.568985383
New Zealand,1/01/2000 0:00,4.683535386
New Zealand,1/01/2001 0:00,3.612649144
New Zealand,1/01/2002 0:00,6.897585018
New Zealand,1/01/2003 0:00,4.732175296
New Zealand,1/01/2004 0:00,3.917400289
New Zealand,1/01/2005 0:00,5.564193765
New Zealand,1/01/2006 0:00,5.730698786
New Zealand,1/01/2007 0:00,3.255710667
New Zealand,1/01/2008 0:00,6.269666174
New Zealand,1/01/2009 0:00,3.547072118
New Zealand,1/01/2010 0:00,3.096149163
New Zealand,1/01/2011 0:00,3.991371267
Nicaragua,1/01/1994 0:00,-48.59368094
Nicaragua,1/01/1995 0:00,5.72992529
Nicaragua,1/01/1996 0:00,10.13533748
Nicaragua,1/01/1997 0:00,10.23839709
Nicaragua,1/01/1998 0:00,6.664668372
Nicaragua,1/01/1999 0:00,7.642792269
Nicaragua,1/01/2000 0:00,8.821366161
Nicaragua,1/01/2001 0:00,10.54772814
Nicaragua,1/01/2002 0:00,14.57340727
Nicaragua,1/01/2003 0:00,9.700975379
Nicaragua,1/01/2004 0:00,4.071982807
Nicaragua,1/01/2005 0:00,2.033608231
Nicaragua,1/01/2006 0:00,3.091738175
Nicaragua,1/01/2007 0:00,3.140851459
Nicaragua,1/01/2008 0:00,-2.640382088
Nicaragua,1/01/2009 0:00,7.016861597
Nicaragua,1/01/2010 0:00,6.774368534
Nicaragua,1/01/2011 0:00,0.206436977
Nicaragua,1/01/2012 0:00,4.57502312
Nicaragua,1/01/2013 0:00,10.33641192
Nicaragua,1/01/2014 0:00,4.059102993
Nigeria,1/01/1994 0:00,-8.034408453
Nigeria,1/01/1995 0:00,-43.5726628
Nigeria,1/01/1996 0:00,-9.711973747
Nigeria,1/01/1997 0:00,16.61355048
Nigeria,1/01/1998 0:00,25.28226568
Nigeria,1/01/1999 0:00,2.767926713
Nigeria,1/01/2000 0:00,-10.31976299
Nigeria,1/01/2001 0:00,23.83785487
Nigeria,1/01/2002 0:00,-10.81214181
Nigeria,1/01/2003 0:00,8.613594343
Nigeria,1/01/2004 0:00,19.36913623
Nigeria,1/01/2005 0:00,-3.340372768
Nigeria,1/01/2006 0:00,-0.373095114
Nigeria,1/01/2007 0:00,11.6143345
Nigeria,1/01/2008 0:00,4.190483705
Nigeria,1/01/2009 0:00,23.70649656
Nigeria,1/01/2010 0:00,-42.31018291
Nigeria,1/01/2011 0:00,5.941525553
Nigeria,1/01/2012 0:00,6.883105755
Nigeria,1/01/2013 0:00,10.24734736
Nigeria,1/01/2014 0:00,11.35621215
Norway,1/01/1994 0:00,8.549272152
Norway,1/01/1995 0:00,4.403700576
Norway,1/01/1996 0:00,2.319650801
Norway,1/01/1997 0:00,3.127230824
Norway,1/01/1998 0:00,10.56317487
Norway,1/01/1999 0:00,0.885730636
Norway,1/01/2000 0:00,-5.634758507
Norway,1/01/2001 0:00,6.93558858
Norway,1/01/2002 0:00,10.5842061
Norway,1/01/2003 0:00,1.814913276
Norway,1/01/2004 0:00,-1.696092602
Norway,1/01/2005 0:00,-4.339360157
Norway,1/01/2006 0:00,-3.747272936
Norway,1/01/2007 0:00,3.486514209
Norway,1/01/2008 0:00,-2.870418876
Norway,1/01/2009 0:00,10.00576268
Oman,1/01/1994 0:00,9.057253766
Oman,1/01/1995 0:00,7.488326235
Oman,1/01/1996 0:00,1.691790842
Oman,1/01/1997 0:00,11.79589994
Oman,1/01/1998 0:00,27.05372271
Oman,1/01/1999 0:00,-1.214753628
Oman,1/01/2000 0:00,-6.576443281
Oman,1/01/2001 0:00,14.45539122
Oman,1/01/2002 0:00,3.672787345
Oman,1/01/2003 0:00,-1.915250522
Oman,1/01/2004 0:00,-4.811118701
Oman,1/01/2005 0:00,-12.57398168
Oman,1/01/2006 0:00,-5.479557089
Oman,1/01/2007 0:00,-0.903964034
Oman,1/01/2008 0:00,-19.92690254
Oman,1/01/2009 0:00,43.50116285
Oman,1/01/2010 0:00,-7.610416072
Oman,1/01/2011 0:00,-9.341374994
Oman,1/01/2012 0:00,0.677896878
Oman,1/01/2013 0:00,6.954063732
Oman,1/01/2014 0:00,3.347029285
Panama,1/01/1994 0:00,6.243027917
Panama,1/01/1995 0:00,10.57892027
Panama,1/01/1996 0:00,-3.548227928
Panama,1/01/1997 0:00,8.879873298
Panama,1/01/1998 0:00,9.721726365
Panama,1/01/1999 0:00,9.13212665
Panama,1/01/2000 0:00,11.87560643
Panama,1/01/2001 0:00,9.841352317
Panama,1/01/2002 0:00,8.764831092
Panama,1/01/2003 0:00,8.696363412
Panama,1/01/2004 0:00,6.726160356
Panama,1/01/2005 0:00,6.797830206
Panama,1/01/2006 0:00,6.15246536
Panama,1/01/2007 0:00,-1.534434265
Panama,1/01/2008 0:00,0.20847316
Panama,1/01/2009 0:00,8.029914286
Panama,1/01/2010 0:00,2.60552515
Panama,1/01/2011 0:00,2.558120741
Panama,1/01/2012 0:00,3.314701092
Panama,1/01/2013 0:00,2.790880684
Panama,1/01/2014 0:00,4.664739626
Papua New Guinea,1/01/1994 0:00,1.777954961
Papua New Guinea,1/01/1995 0:00,-2.339634385
Papua New Guinea,1/01/1996 0:00,11.28694951
Papua New Guinea,1/01/1997 0:00,1.865602705
Papua New Guinea,1/01/1998 0:00,2.759041519
Papua New Guinea,1/01/1999 0:00,7.046922551
Papua New Guinea,1/01/2000 0:00,3.92571826
Papua New Guinea,1/01/2001 0:00,8.692587774
Papua New Guinea,1/01/2002 0:00,1.423750329
Papua New Guinea,1/01/2003 0:00,7.40623933
Papua New Guinea,1/01/2004 0:00,15.55308007
Papua New Guinea,1/01/2005 0:00,-0.635761583
Papua New Guinea,1/01/2006 0:00,1.034826168
Papua New Guinea,1/01/2007 0:00,5.710520371
Papua New Guinea,1/01/2008 0:00,1.330788006
Papua New Guinea,1/01/2009 0:00,13.03557353
Papua New Guinea,1/01/2010 0:00,0.512584814
Papua New Guinea,1/01/2011 0:00,6.153901929
Papua New Guinea,1/01/2012 0:00,13.99563555
Papua New Guinea,1/01/2013 0:00,7.745143619
Papua New Guinea,1/01/2014 0:00,-1.440731714
Paraguay,1/01/1994 0:00,20.33707392
Paraguay,1/01/1995 0:00,20.58739396
Paraguay,1/01/1996 0:00,18.3644076
Paraguay,1/01/1997 0:00,23.57164674
Paraguay,1/01/1998 0:00,15.17310249
Paraguay,1/01/1999 0:00,20.71920722
Paraguay,1/01/2000 0:00,13.45786374
Paraguay,1/01/2001 0:00,15.509143
Paraguay,1/01/2002 0:00,20.62810962
Paraguay,1/01/2003 0:00,33.66740947
Paraguay,1/01/2004 0:00,22.53349109
Paraguay,1/01/2005 0:00,18.01912958
Paraguay,1/01/2006 0:00,22.68058501
Paraguay,1/01/2007 0:00,13.90127948
Paraguay,1/01/2008 0:00,15.06533901
Paraguay,1/01/2009 0:00,25.68919263
Paraguay,1/01/2010 0:00,18.78928697
Paraguay,1/01/2011 0:00,10.5390399
Paraguay,1/01/2012 0:00,11.84862741
Paraguay,1/01/2013 0:00,18.2756498
Paraguay,1/01/2014 0:00,15.26268283
Peru,1/01/1994 0:00,23.76937243
Peru,1/01/1995 0:00,19.66777494
Peru,1/01/1996 0:00,19.70701656
Peru,1/01/1997 0:00,21.95995233
Peru,1/01/1998 0:00,25.20413211
Peru,1/01/1999 0:00,31.15318529
Peru,1/01/2000 0:00,25.28143905
Peru,1/01/2001 0:00,23.61535753
Peru,1/01/2002 0:00,20.36821191
Peru,1/01/2003 0:00,17.53205228
Peru,1/01/2004 0:00,18.03721018
Peru,1/01/2005 0:00,22.94949172
Peru,1/01/2006 0:00,14.44375257
Peru,1/01/2007 0:00,19.98455497
Peru,1/01/2008 0:00,21.31427787
Peru,1/01/2009 0:00,19.18017673
Peru,1/01/2010 0:00,12.23328718
Peru,1/01/2011 0:00,12.84785559
Peru,1/01/2012 0:00,16.77082439
Peru,1/01/2013 0:00,16.42979898
Peru,1/01/2014 0:00,12.34820491
Philippines,1/01/1994 0:00,4.605380666
Philippines,1/01/1995 0:00,6.630626429
Philippines,1/01/1996 0:00,6.667883114
Philippines,1/01/1997 0:00,9.462382215
Philippines,1/01/1998 0:00,-4.57936545
Philippines,1/01/1999 0:00,4.870473677
Philippines,1/01/2000 0:00,4.916715434
Philippines,1/01/2001 0:00,6.491842174
Philippines,1/01/2002 0:00,4.777422865
Philippines,1/01/2003 0:00,6.07582317
Philippines,1/01/2004 0:00,4.323601483
Philippines,1/01/2005 0:00,4.116958779
Philippines,1/01/2006 0:00,4.601887334
Philippines,1/01/2007 0:00,5.433189672
Philippines,1/01/2008 0:00,1.117651519
Philippines,1/01/2009 0:00,5.636603046
Philippines,1/01/2010 0:00,3.310495797
Philippines,1/01/2011 0:00,2.539402681
Philippines,1/01/2012 0:00,3.639468291
Philippines,1/01/2013 0:00,3.603501406
Philippines,1/01/2014 0:00,2.248665252
Poland,1/01/1994 0:00,3.452684476
Poland,1/01/1995 0:00,4.275482363
Poland,1/01/1996 0:00,6.922126825
Poland,1/01/1997 0:00,9.903846455
Poland,1/01/1998 0:00,12.07567512
Poland,1/01/1999 0:00,10.33174265
Poland,1/01/2000 0:00,11.77419533
Poland,1/01/2001 0:00,14.72729205
Poland,1/01/2002 0:00,9.353046162
Poland,1/01/2003 0:00,6.487604124
Poland,1/01/2004 0:00,3.164690123
Poland,1/01/2005 0:00,4.149892387
Poland,1/01/2006 0:00,3.573357942
Portugal,1/01/1994 0:00,7.206261424
Portugal,1/01/1995 0:00,10.02757523
Portugal,1/01/1996 0:00,9.12720302
Portugal,1/01/1997 0:00,5.066526179
Portugal,1/01/1998 0:00,3.269876575
Portugal,1/01/1999 0:00,1.739919854
Qatar,1/01/2004 0:00,-5.407973446
Qatar,1/01/2005 0:00,-18.30131685
Qatar,1/01/2006 0:00,-1.09043551
Qatar,1/01/2007 0:00,-3.191431697
Qatar,1/01/2008 0:00,-13.06383635
Qatar,1/01/2009 0:00,41.25294816
Qatar,1/01/2010 0:00,0.273060301
Qatar,1/01/2011 0:00,-11.87439716
Qatar,1/01/2012 0:00,-1.37480942
Qatar,1/01/2013 0:00,3.614673911
Qatar,1/01/2014 0:00,4.867852697
Romania,1/01/1994 0:00,-20.34590375
Romania,1/01/1995 0:00,11.41718471
Romania,1/01/1996 0:00,6.717987255
Romania,1/01/1997 0:00,-29.28228685
Romania,1/01/1998 0:00,3.236178652
Romania,1/01/1999 0:00,10.79212355
Romania,1/01/2000 0:00,7.534996735
Romania,1/01/2001 0:00,5.455546191
Romania,1/01/2002 0:00,10.43176258
Romania,1/01/2003 0:00,1.643505697
Romania,1/01/2004 0:00,8.75991454
Romania,1/01/2005 0:00,6.687662919
Romania,1/01/2006 0:00,3.10436065
Romania,1/01/2007 0:00,0.492998161
Romania,1/01/2008 0:00,-0.525829602
Romania,1/01/2009 0:00,11.94747471
Romania,1/01/2010 0:00,8.210634964
Romania,1/01/2011 0:00,7.052521202
Romania,1/01/2012 0:00,6.111991032
Romania,1/01/2013 0:00,7.085189783
Romania,1/01/2014 0:00,6.619767662
Russia,1/01/1995 0:00,72.25533064
Russia,1/01/1996 0:00,69.27649109
Russia,1/01/1997 0:00,14.75980531
Russia,1/01/1998 0:00,19.61636343
Russia,1/01/1999 0:00,-18.95163392
Russia,1/01/2000 0:00,-9.633221274
Russia,1/01/2001 0:00,1.217968156
Russia,1/01/2002 0:00,0.179272026
Russia,1/01/2003 0:00,-0.707559354
Russia,1/01/2004 0:00,-7.34973197
Russia,1/01/2005 0:00,-7.227427496
Russia,1/01/2006 0:00,-4.120035742
Russia,1/01/2007 0:00,-3.313656292
Russia,1/01/2008 0:00,-4.861586928
Russia,1/01/2009 0:00,13.05434309
Russia,1/01/2010 0:00,-2.951623895
Russia,1/01/2011 0:00,-6.432428762
Russia,1/01/2012 0:00,1.549113729
Russia,1/01/2013 0:00,4.207572754
Russia,1/01/2014 0:00,3.683325977
Rwanda,1/01/1996 0:00,6.868452041
Rwanda,1/01/1997 0:00,0.517635166
Rwanda,1/01/1998 0:00,14.57699466
Rwanda,1/01/1999 0:00,28.6608561
Rwanda,1/01/2000 0:00,13.76913367
Rwanda,1/01/2001 0:00,16.15762675
Rwanda,1/01/2002 0:00,22.89377762
Rwanda,1/01/2003 0:00,-4.594172695
Rwanda,1/01/2004 0:00,2.484144442
Rwanda,1/01/2005 0:00,3.971113595
Rwanda,1/01/2006 0:00,6.396680294
Rwanda,1/01/2007 0:00,3.831947898
Rwanda,1/01/2008 0:00,1.963120148
Rwanda,1/01/2009 0:00,7.255667899
Rwanda,1/01/2010 0:00,13.67243529
Samoa,1/01/2002 0:00,8.797752959
Samoa,1/01/2003 0:00,8.443025598
Samoa,1/01/2004 0:00,3.939320705
Samoa,1/01/2005 0:00,10.48168692
Samoa,1/01/2006 0:00,2.249960087
Samoa,1/01/2007 0:00,12.80613949
Samoa,1/01/2008 0:00,3.73733914
Samoa,1/01/2009 0:00,9.144983997
Samoa,1/01/2010 0:00,9.119711897
Samoa,1/01/2011 0:00,7.496768387
Samoa,1/01/2012 0:00,5.658171483
Samoa,1/01/2013 0:00,8.335359244
Samoa,1/01/2014 0:00,9.655916536
San Marino,1/01/1994 0:00,10.71406039
San Marino,1/01/1995 0:00,9.394126976
San Marino,1/01/1996 0:00,10.0501506
San Marino,1/01/1997 0:00,9.568661531
San Marino,1/01/1998 0:00,7.662802324
San Marino,1/01/1999 0:00,6.25822089
San Marino,1/01/2000 0:00,6.402960437
San Marino,1/01/2001 0:00,5.945977
San Marino,1/01/2002 0:00,5.445030456
San Marino,1/01/2003 0:00,4.954367677
San Marino,1/01/2004 0:00,5.10642366
San Marino,1/01/2005 0:00,5.199837367
San Marino,1/01/2006 0:00,4.671190447
San Marino,1/01/2007 0:00,5.742193314
San Marino,1/01/2008 0:00,4.516088015
Sao Tome and Principe,1/01/2002 0:00,22.76206825
Sao Tome and Principe,1/01/2003 0:00,12.2404252
Sao Tome and Principe,1/01/2004 0:00,16.3091444
Sao Tome and Principe,1/01/2005 0:00,10.02393718
Sao Tome and Principe,1/01/2006 0:00,12.31846585
Sao Tome and Principe,1/01/2007 0:00,15.90269269
Sao Tome and Principe,1/01/2008 0:00,1.487007128
Sao Tome and Principe,1/01/2009 0:00,21.73880656
Sao Tome and Principe,1/01/2010 0:00,16.39654603
Sao Tome and Principe,1/01/2011 0:00,13.60898506
Sao Tome and Principe,1/01/2012 0:00,10.19717621
Sao Tome and Principe,1/01/2013 0:00,15.35536993
Sao Tome and Principe,1/01/2014 0:00,9.585967431
Serbia,1/01/2006 0:00,4.199958313
Serbia,1/01/2007 0:00,2.690875895
Serbia,1/01/2008 0:00,4.98077828
Serbia,1/01/2009 0:00,3.215168095
Serbia,1/01/2010 0:00,10.7864953
Serbia,1/01/2011 0:00,6.944950291
Serbia,1/01/2012 0:00,11.23283948
Serbia,1/01/2013 0:00,11.03014929
Serbia,1/01/2014 0:00,12.68162787
Seychelles,1/01/1994 0:00,14.61507621
Seychelles,1/01/1995 0:00,16.66938208
Seychelles,1/01/1996 0:00,18.02442683
Seychelles,1/01/1997 0:00,13.64915387
Seychelles,1/01/1998 0:00,9.521030372
Seychelles,1/01/1999 0:00,8.930405483
Seychelles,1/01/2000 0:00,6.494547703
Seychelles,1/01/2001 0:00,4.209419023
Seychelles,1/01/2002 0:00,6.731160157
Seychelles,1/01/2003 0:00,4.406968392
Seychelles,1/01/2004 0:00,-11.77667838
Seychelles,1/01/2005 0:00,9.267881487
Seychelles,1/01/2006 0:00,8.485235704
Seychelles,1/01/2007 0:00,-0.820416548
Seychelles,1/01/2008 0:00,-17.14862964
Seychelles,1/01/2009 0:00,-9.530786652
Seychelles,1/01/2010 0:00,17.64873001
Seychelles,1/01/2011 0:00,6.417483125
Seychelles,1/01/2012 0:00,0.998428924
Seychelles,1/01/2013 0:00,9.371935152
Seychelles,1/01/2014 0:00,8.238816318
Sierra Leone,1/01/1994 0:00,1.816131053
Sierra Leone,1/01/1995 0:00,-3.566412809
Sierra Leone,1/01/1996 0:00,1.961726596
Sierra Leone,1/01/1997 0:00,21.13852795
Sierra Leone,1/01/1998 0:00,0.047030663
Sierra Leone,1/01/1999 0:00,8.225246384
Sierra Leone,1/01/2000 0:00,22.23915831
Sierra Leone,1/01/2001 0:00,-28.40156651
Sierra Leone,1/01/2002 0:00,27.17119654
Sierra Leone,1/01/2003 0:00,6.012398885
Sierra Leone,1/01/2004 0:00,8.205919941
Sierra Leone,1/01/2005 0:00,6.832610808
Sierra Leone,1/01/2006 0:00,10.23587722
Sierra Leone,1/01/2007 0:00,17.04540934
Sierra Leone,1/01/2008 0:00,13.18978037
Sierra Leone,1/01/2009 0:00,13.34495732
Sierra Leone,1/01/2010 0:00,3.476009836
Sierra Leone,1/01/2011 0:00,2.830691822
Sierra Leone,1/01/2012 0:00,8.324579888
Sierra Leone,1/01/2013 0:00,12.99735405
Sierra Leone,1/01/2014 0:00,19.63967567
Singapore,1/01/1994 0:00,2.126728315
Singapore,1/01/1995 0:00,2.981651675
Singapore,1/01/1996 0:00,4.719155044
Singapore,1/01/1997 0:00,5.232890356
Singapore,1/01/1998 0:00,8.920080416
Singapore,1/01/1999 0:00,10.09232131
Singapore,1/01/2000 0:00,2.018648861
Singapore,1/01/2001 0:00,8.072198266
Singapore,1/01/2002 0:00,6.677971435
Singapore,1/01/2003 0:00,7.136167026
Singapore,1/01/2004 0:00,1.007288172
Singapore,1/01/2005 0:00,3.00689269
Singapore,1/01/2006 0:00,3.531769737
Singapore,1/01/2007 0:00,-0.501595468
Singapore,1/01/2008 0:00,6.975659728
Singapore,1/01/2009 0:00,1.795752326
Singapore,1/01/2010 0:00,5.428484038
Singapore,1/01/2011 0:00,4.168454108
Singapore,1/01/2012 0:00,4.17208063
Singapore,1/01/2013 0:00,5.444478211
Singapore,1/01/2014 0:00,5.120053969
Slovakia,1/01/1994 0:00,0.979016838
Slovakia,1/01/1995 0:00,6.328018974
Slovakia,1/01/1996 0:00,9.0602409
Slovakia,1/01/1997 0:00,13.14951696
Slovakia,1/01/1998 0:00,15.40040107
Slovakia,1/01/1999 0:00,12.85074416
Slovakia,1/01/2000 0:00,5.044034556
Slovakia,1/01/2001 0:00,5.853857063
Slovakia,1/01/2002 0:00,6.058168421
Slovakia,1/01/2003 0:00,2.946627715
Slovakia,1/01/2004 0:00,3.108508229
Slovakia,1/01/2005 0:00,4.12785346
Slovakia,1/01/2006 0:00,4.617435278
Slovakia,1/01/2007 0:00,6.78952889
Slovakia,1/01/2008 0:00,2.846427552
Slovenia,1/01/1996 0:00,10.06531667
Slovenia,1/01/1997 0:00,10.69430309
Slovenia,1/01/1998 0:00,8.093803178
Slovenia,1/01/1999 0:00,5.427980701
Slovenia,1/01/2000 0:00,9.787148932
Slovenia,1/01/2001 0:00,5.8700898
Slovenia,1/01/2002 0:00,5.196704497
Slovenia,1/01/2003 0:00,4.823048681
Slovenia,1/01/2004 0:00,5.162681288
Slovenia,1/01/2005 0:00,6.154355308
Slovenia,1/01/2006 0:00,5.108319586
Slovenia,1/01/2007 0:00,1.674044859
Slovenia,1/01/2008 0:00,2.053451276
Slovenia,1/01/2009 0:00,2.509414188
Solomon Islands,1/01/1994 0:00,7.062017016
Solomon Islands,1/01/1995 0:00,8.732289617
Solomon Islands,1/01/1996 0:00,4.043241457
Solomon Islands,1/01/1997 0:00,8.861838145
Solomon Islands,1/01/1998 0:00,8.893639149
Solomon Islands,1/01/1999 0:00,10.77214635
Solomon Islands,1/01/2000 0:00,3.500296074
Solomon Islands,1/01/2001 0:00,10.42800635
Solomon Islands,1/01/2002 0:00,2.130197852
Solomon Islands,1/01/2003 0:00,12.78080136
Solomon Islands,1/01/2004 0:00,6.64863943
Solomon Islands,1/01/2005 0:00,8.372089644
Solomon Islands,1/01/2006 0:00,9.263774211
Solomon Islands,1/01/2007 0:00,7.783375511
Solomon Islands,1/01/2008 0:00,2.687806812
Solomon Islands,1/01/2009 0:00,7.487555664
Solomon Islands,1/01/2010 0:00,8.750452292
Solomon Islands,1/01/2011 0:00,2.182706888
Solomon Islands,1/01/2012 0:00,4.633287218
Solomon Islands,1/01/2013 0:00,11.19317601
Solomon Islands,1/01/2014 0:00,1.985280054
South Africa,1/01/1994 0:00,5.49683051
South Africa,1/01/1995 0:00,6.970414424
South Africa,1/01/1996 0:00,10.76408751
South Africa,1/01/1997 0:00,11.12432938
South Africa,1/01/1998 0:00,12.99255332
South Africa,1/01/1999 0:00,10.2517035
South Africa,1/01/2000 0:00,5.242528076
South Africa,1/01/2001 0:00,5.693978316
South Africa,1/01/2002 0:00,3.159022767
South Africa,1/01/2003 0:00,8.662840201
South Africa,1/01/2004 0:00,4.472619704
South Africa,1/01/2005 0:00,4.908467702
South Africa,1/01/2006 0:00,4.603671469
South Africa,1/01/2007 0:00,3.966380361
South Africa,1/01/2008 0:00,5.78272573
South Africa,1/01/2009 0:00,3.910367979
South Africa,1/01/2010 0:00,3.274351596
South Africa,1/01/2011 0:00,2.201760863
South Africa,1/01/2012 0:00,3.068624022
South Africa,1/01/2013 0:00,2.372363812
South Africa,1/01/2014 0:00,3.139281405
Spain,1/01/1994 0:00,4.878384406
Spain,1/01/1995 0:00,4.873138683
Spain,1/01/1996 0:00,4.857212348
Spain,1/01/1997 0:00,3.609695242
Spain,1/01/1998 0:00,2.419298478
Spain,1/01/1999 0:00,1.247056454
Spain,1/01/2000 0:00,1.839489412
Spain,1/01/2001 0:00,1.041792591
Spain,1/01/2002 0:00,0.183194073
Sri Lanka,1/01/1994 0:00,7.614674534
Sri Lanka,1/01/1995 0:00,7.990567395
Sri Lanka,1/01/1996 0:00,6.71306535
Sri Lanka,1/01/1997 0:00,5.292278789
Sri Lanka,1/01/1998 0:00,5.321447297
Sri Lanka,1/01/1999 0:00,10.13852719
Sri Lanka,1/01/2000 0:00,8.283195612
Sri Lanka,1/01/2001 0:00,5.03769576
Sri Lanka,1/01/2002 0:00,1.215629379
Sri Lanka,1/01/2003 0:00,4.941103959
Sri Lanka,1/01/2004 0:00,0.614428648
Sri Lanka,1/01/2005 0:00,0.312845407
Sri Lanka,1/01/2006 0:00,1.413562671
Sri Lanka,1/01/2007 0:00,2.673213602
Sri Lanka,1/01/2008 0:00,2.204690476
Sri Lanka,1/01/2009 0:00,9.247815028
Sri Lanka,1/01/2010 0:00,-10.24591894
Sri Lanka,1/01/2011 0:00,5.374621334
Sri Lanka,1/01/2012 0:00,2.213494388
Sri Lanka,1/01/2013 0:00,6.00756475
Sri Lanka,1/01/2014 0:00,4.989046099
St Kitts and Nevis,1/01/1994 0:00,5.097961637
St Kitts and Nevis,1/01/1995 0:00,8.610281557
St Kitts and Nevis,1/01/1996 0:00,10.43683856
St Kitts and Nevis,1/01/1997 0:00,6.132438321
St Kitts and Nevis,1/01/1998 0:00,8.331983819
St Kitts and Nevis,1/01/1999 0:00,7.603545547
St Kitts and Nevis,1/01/2000 0:00,8.318960625
St Kitts and Nevis,1/01/2001 0:00,6.380044291
St Kitts and Nevis,1/01/2002 0:00,8.150573928
St Kitts and Nevis,1/01/2003 0:00,13.46380523
St Kitts and Nevis,1/01/2004 0:00,6.539846102
St Kitts and Nevis,1/01/2005 0:00,10.92245018
St Kitts and Nevis,1/01/2006 0:00,-1.17003723
St Kitts and Nevis,1/01/2007 0:00,4.476426925
St Kitts and Nevis,1/01/2008 0:00,5.407912997
St Kitts and Nevis,1/01/2009 0:00,6.395955144
St Kitts and Nevis,1/01/2010 0:00,7.606318294
St Kitts and Nevis,1/01/2011 0:00,5.859019767
St Kitts and Nevis,1/01/2012 0:00,6.833463691
St Kitts and Nevis,1/01/2013 0:00,7.011717285
St Kitts and Nevis,1/01/2014 0:00,7.918616694
St Lucia,1/01/1994 0:00,7.080396541
St Lucia,1/01/1995 0:00,7.41287222
St Lucia,1/01/1996 0:00,17.76585985
St Lucia,1/01/1997 0:00,6.015966943
St Lucia,1/01/1998 0:00,8.909954743
St Lucia,1/01/1999 0:00,9.620415776
St Lucia,1/01/2000 0:00,4.697893273
St Lucia,1/01/2001 0:00,14.99658646
St Lucia,1/01/2002 0:00,12.08522663
St Lucia,1/01/2003 0:00,10.97174139
St Lucia,1/01/2004 0:00,9.31103173
St Lucia,1/01/2005 0:00,3.252418767
St Lucia,1/01/2006 0:00,5.610776289
St Lucia,1/01/2007 0:00,1.49166274
St Lucia,1/01/2008 0:00,11.15609598
St Lucia,1/01/2009 0:00,10.79393525
St Lucia,1/01/2010 0:00,3.262329204
St Lucia,1/01/2011 0:00,7.293912653
St Lucia,1/01/2012 0:00,6.599480522
St Lucia,1/01/2013 0:00,7.323023042
St Lucia,1/01/2014 0:00,4.033893026
St Vincent and the Grenadines,1/01/1994 0:00,9.145578411
St Vincent and the Grenadines,1/01/1995 0:00,9.628852424
St Vincent and the Grenadines,1/01/1996 0:00,7.395442027
St Vincent and the Grenadines,1/01/1997 0:00,9.799680891
St Vincent and the Grenadines,1/01/1998 0:00,7.84298212
St Vincent and the Grenadines,1/01/1999 0:00,9.556303289
St Vincent and the Grenadines,1/01/2000 0:00,11.70270401
St Vincent and the Grenadines,1/01/2001 0:00,4.6186434
St Vincent and the Grenadines,1/01/2002 0:00,10.4394176
St Vincent and the Grenadines,1/01/2003 0:00,15.45214677
St Vincent and the Grenadines,1/01/2004 0:00,5.4594701
St Vincent and the Grenadines,1/01/2005 0:00,6.446851225
St Vincent and the Grenadines,1/01/2006 0:00,6.523878328
St Vincent and the Grenadines,1/01/2007 0:00,1.10953707
St Vincent and the Grenadines,1/01/2008 0:00,9.502635933
St Vincent and the Grenadines,1/01/2009 0:00,10.14247715
St Vincent and the Grenadines,1/01/2010 0:00,4.521888428
St Vincent and the Grenadines,1/01/2011 0:00,9.493192974
St Vincent and the Grenadines,1/01/2012 0:00,8.234831924
St Vincent and the Grenadines,1/01/2013 0:00,6.990134766
St Vincent and the Grenadines,1/01/2014 0:00,8.378089223
Suriname,1/01/1994 0:00,-78.59555192
Suriname,1/01/1995 0:00,-62.51505354
Suriname,1/01/1996 0:00,22.21412645
Suriname,1/01/1997 0:00,30.64302465
Suriname,1/01/1998 0:00,27.38510593
Suriname,1/01/1999 0:00,-37.34635884
Suriname,1/01/2000 0:00,-16.67721774
Suriname,1/01/2001 0:00,-6.989636091
Suriname,1/01/2002 0:00,-16.30618075
Suriname,1/01/2003 0:00,-1.649162079
Suriname,1/01/2004 0:00,7.229821954
Suriname,1/01/2005 0:00,1.65800577
Suriname,1/01/2006 0:00,-18.34368384
Suriname,1/01/2007 0:00,6.898239666
Suriname,1/01/2008 0:00,-2.874922664
Suriname,1/01/2009 0:00,4.851802713
Suriname,1/01/2010 0:00,4.087556242
Suriname,1/01/2011 0:00,-2.369909353
Suriname,1/01/2012 0:00,1.283076405
Suriname,1/01/2013 0:00,11.77403928
Suriname,1/01/2014 0:00,12.61012258
Swaziland,1/01/1994 0:00,2.955358096
Swaziland,1/01/1995 0:00,0.34701097
Swaziland,1/01/1996 0:00,10.20065043
Swaziland,1/01/1997 0:00,7.324235842
Swaziland,1/01/1998 0:00,11.26082679
Swaziland,1/01/1999 0:00,11.43266629
Swaziland,1/01/2000 0:00,3.693979821
